fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,latitude,longitude,geometry,created_at,updated_at,created_by,updated_by,bag_id,species_capture,species_capture_other,capture_type,capture_type_other,capture_mark_recapture,time_of_capture,body_temperature,microhabitat_type,microhabitat_temperature,life_stage,life_stage_other,sex,sex_other,snout_vent_length,body_and_bag_mass,bag_mass,body_mass,collected_toe_clip,toe_clip_tube_id,toe_clip_tube_id_other,collected_bd_swab,bd_swab_tube_id,collected_bacterial_swab,bacterial_swab_tube_id,collected_mucus_sample,mucusome_id,norep_dose_135mgml,norep_dose_0675mgml,norep_bathvolume_50ml_acid_1ml,norep_bathvolume_100ml_acid_2ml,norep_bathvolume_200ml_acid_4ml,ul_of_norep_135mgml,ul_of_norep_0675mgml,photo_ventral,photo_ventral_caption,photo_ventral_url,photo_dorsal,photo_dorsal_caption,photo_dorsal_url,capture_comments
b15dba78-b522-41d7-b341-b147dff1d3cb,3334ebd7-54c0-4e18-a80c-abb313f185f1,3334ebd7-54c0-4e18-a80c-abb313f185f1,3,41.6422012,-80.4279998,POINT (-80.4279998 41.6422012),2022-05-12 04:56:31 UTC,2022-05-12 23:12:17 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,,toad sp.,,,,21:26,,Leaf litter,19.1,Adult,,Unknown,,53.6,19.5,4.25,15.25,,,,yes,2022-05-11-admin-toad19,,,,,,,,,,,,236b88c7-c251-4584-b86a-73aff57c8cdf,,https://web.fulcrumapp.com/photos/view?photos=236b88c7-c251-4584-b86a-73aff57c8cdf,"17942909-6cbb-47ad-893a-c87e00f920b1,07905eab-70d5-48a6-9ed0-40e768519399",",",https://web.fulcrumapp.com/photos/view?photos=17942909-6cbb-47ad-893a-c87e00f920b1%2C07905eab-70d5-48a6-9ed0-40e768519399,
4307fcd9-69eb-40a3-9d59-1a99b079e1b9,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918138,-80.4998445,POINT (-80.4998445 41.6918138),2022-05-13 02:13:13 UTC,2022-05-13 02:40:14 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana catesbeiana,,New,,,21:51,20.1,Water,21.7,Adult,,Male,,83,53,6.7,46.3,,,,yes,2022-05-12-rv-raca1,,,yes,2022-05-12-rv-raca1,,,,,,,,,,,,,,
8308d2c9-efbe-4a12-846c-ac50f9b2b6c7,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918243,-80.4997133,POINT (-80.4997133 41.6918243),2022-05-13 02:20:41 UTC,2022-05-13 02:40:27 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Pseudacris crucifer,,New,,,21:01,16.2,Water,17.4,Adult,,Male,,27.5,4.2,2.7,1.5,,,,yes,2022-05-12-rv-pscr2,,,yes,2022-05-12-rv-pscr2,,,,,,,,,,,,,,
894f2006-f4c3-4def-8512-e2eedb3041af,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918361,-80.4997303,POINT (-80.4997303 41.6918361),2022-05-13 02:25:40 UTC,2022-05-13 02:40:43 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Pseudacris crucifer,,New,,,20:56,16.9,Leaf litter,16.8,Adult,,Male,,26.2,3.6,2.4,1.2000000000000002,,,,yes,2022-05-12-rv-pscr3,,,yes,2022-05-12-rv-pscr3,,,,,,,,,,,,,,
c8717165-6bc8-4f5e-ad4c-044e56d0fa8c,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.691815,-80.4996967,POINT (-80.4996967 41.691815),2022-05-13 02:30:51 UTC,2022-05-13 02:40:55 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Pseudacris crucifer,,New,,,21:18,15.5,Dry ground,15.8,Adult,,Male,,27.3,4,2.6,1.4,,,,yes,2022-05-12-rv-pscr4,,,yes,2022-05-12-rv-pscr4,,,,,,,,,,,,,,
4e6d8ccf-01a9-4518-9f6e-df4b144b2ad3,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918067,-80.4996917,POINT (-80.4996917 41.6918067),2022-05-13 02:36:05 UTC,2022-05-13 03:03:50 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Pseudacris crucifer,,New,,,21:12,16.4,Dry ground,16.3,Adult,,Male,,26.5,3.7,2.4,1.3000000000000003,,,,yes,2022-05-12-rv-pscr5,,,yes,2022-05-12-rv-pscr5,,,,,,,,,,,,,,Mucus sample was done for 20 minutes. 
5a30b134-ea2a-487a-ab74-a41e5d6a739d,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918355,-80.4997319,POINT (-80.4997319 41.6918355),2022-05-13 02:41:13 UTC,2022-05-13 02:44:40 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Pseudacris crucifer,,New,,,21:05,14.4,Dry ground,14.7,Adult,,Male,,25.2,3.4,2.3,1.1,,,,yes,2022-05-12-rv-pscr6,,,yes,2022-05-12-rv-pscr6,,,,,,,,,,,,,,
66279d35-bfe6-45e6-8ce5-aeb50e11cf18,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918067,-80.4997317,POINT (-80.4997317 41.6918067),2022-05-13 02:45:08 UTC,2022-05-13 02:49:08 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Pseudacris crucifer,,New,,,21:25,14.9,Tree/Log/Bush (Lower than 1m),15.9,Adult,,Male,,27,3.5,2.4,1.1,,,,yes,2022-05-12-rv-pscr7,,,yes,2022-05-12-rv-pscr7,,,,,,,,,,,,,,
b0e415eb-9d3b-4aa8-86d2-3d0a886f6a04,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918108,-80.4997397,POINT (-80.4997397 41.6918108),2022-05-13 02:49:10 UTC,2022-05-13 02:53:38 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Pseudacris crucifer,,New,,,21:10,15.7,Leaf litter,15.6,Adult,,Male,,26.5,3.5,2.5,1,,,,yes,2022-05-12-rv-pscr8,,,yes,2022-05-12-rv-pscr8,,,,,,,,,,,,,,
185f02c4-f521-48c2-af1e-20dd6724aaeb,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918283,-80.4997217,POINT (-80.4997217 41.6918283),2022-05-13 02:54:04 UTC,2022-05-13 02:58:39 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Pseudacris crucifer,,New,,,21:17,15.6,Dry ground,15.6,Adult,,Male,,25,3.1,2.3,0.8000000000000003,,,,yes,2022-05-12-rv-pscr9,no,,yes,2022-05-12-rv-pscr9,,,,,,,,,,,,,,
962079e0-cf02-4fd6-b0d2-a3f5076c96b4,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918185,-80.4997287,POINT (-80.4997287 41.6918185),2022-05-13 02:58:43 UTC,2022-05-13 03:02:25 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Pseudacris crucifer,,New,,,21:22,15.3,Dry ground,15.4,Adult,,Male,,25.3,3.4,2.4,1,,,,yes,2022-05-12-rv-pscr10,,,yes,2022-05-12-rv-pscr10,,,,,,,,,,,,,,
e39606d7-f651-4ff7-a976-bbe5cf714358,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918099,-80.4996833,POINT (-80.4996833 41.6918099),2022-05-13 03:03:56 UTC,2022-05-13 03:08:16 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Pseudacris crucifer,,New,,,21:24,14.8,Dry ground,14.8,Adult,,Male,,26.4,3.7,2.5,1.2000000000000002,,,,yes,2022-05-12-rv-pscr11,,,yes,2022-05-12-rv-pscr11,,,,,,,,,,,,,,
a002f286-1b0a-4d60-869b-caed17a5fb26,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918317,-80.4997217,POINT (-80.4997217 41.6918317),2022-05-13 03:08:42 UTC,2022-05-13 03:12:58 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Pseudacris crucifer,,New,,,21:28,14.7,Dry ground,14.7,Adult,,Unknown,,21.8,3.1,2.3,0.8000000000000003,,,,yes,2022-05-12-rv-pscr12,,,yes,2022-05-12-rv-pscr12,,,,,,,,,,,,,,
c7b5ff3d-312e-4306-b2be-52360a66ae5c,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6917903,-80.4997111,POINT (-80.4997111 41.6917903),2022-05-13 03:13:06 UTC,2022-05-13 03:17:31 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Pseudacris crucifer,,New,,,20:51,18.2,Dry ground,18.2,Adult,,Male,,25,3.5,2.5,1,,,,yes,2022-05-12-rv-pscr13,,,yes,2022-05-12-rv-pscr13,,,,,,,,,,,,,,
c3718177-cc07-4595-9af9-a7d6b9c02882,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918033,-80.4997145,POINT (-80.4997145 41.6918033),2022-05-13 03:17:32 UTC,2022-05-13 03:21:39 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Pseudacris crucifer,,New,,,21:14,15.3,Dry ground,15.2,Adult,,Male,,29,3.7,2.4,1.3000000000000003,,,,yes,2022-05-12-rv-pscr14,,,yes,2022-05-12-rv-pscr14,,,,,,,,,,,,,,
d7920afd-42c6-4861-a61b-afa1edf524aa,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918083,-80.4997517,POINT (-80.4997517 41.6918083),2022-05-13 03:22:05 UTC,2022-05-13 03:26:06 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Pseudacris crucifer,,New,,,21:03,17.3,Tree/Log/Bush (Lower than 1m),17.3,Adult,,Male,,25.4,3.5,2.5,1,,,,yes,2022-05-12-rv-pscr15,,,yes,2022-05-12-rv-pscr15,,,,,,,,,,,,,,
529c2e86-40bb-449e-b39e-c9ccc5c2673f,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.691785,-80.49974,POINT (-80.49974 41.691785),2022-05-13 03:26:34 UTC,2022-05-13 03:30:33 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Pseudacris crucifer,,New,,,21:08,15.7,Leaf litter,15.6,Adult,,Male,,25.6,3.7,2.6,1.1,,,,yes,2022-05-12-rv-pscr16,,,yes,2022-05-12-rv-pscr16,,,,,,,,,,,,,,
898a6e73-59d5-4304-b1c0-3cc276aa82f0,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918244,-80.4997333,POINT (-80.4997333 41.6918244),2022-05-13 03:30:35 UTC,2022-05-13 03:34:06 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Pseudacris crucifer,,New,,,20:45,,,,Adult,,Male,,23.1,3.2,2.1,1.1,,,,yes,2022-05-12-rv-pscr17,,,yes,2022-05-12-rv-pscr17,,,,,,,,,,,,,,
06ef0863-d88e-4e64-9ad2-9f2eb4f9b33f,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918567,-80.4998667,POINT (-80.4998667 41.6918567),2022-05-13 03:36:20 UTC,2022-05-13 03:42:15 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Hyla versicolor,,,,,21:33,17.8,Wet ground,17.8,Adult,,Male,,40.8,11.75,5.25,6.5,,,,yes,2022-05-12-rv-hyve18,,,,,,,,,,,,,,,149bd0a3-212d-4ab3-8c56-b7562cde33fb,,https://web.fulcrumapp.com/photos/view?photos=149bd0a3-212d-4ab3-8c56-b7562cde33fb,
fd624c8f-c4b8-4241-8a2d-8eff7bc7328d,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918117,-80.4997267,POINT (-80.4997267 41.6918117),2022-05-13 03:42:52 UTC,2022-05-13 03:47:52 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Hyla versicolor,,,,,21:37,19.8,Water,19.7,Adult,,Male,,45,14.25,5.5,8.75,,,,yes,2022-05-12-rv-hyve19,,,,,,,,,,,,,,,0ce9b11f-aa3b-44dd-90df-92c870958ed5,,https://web.fulcrumapp.com/photos/view?photos=0ce9b11f-aa3b-44dd-90df-92c870958ed5,
1e20bfcb-f81e-46b2-a1c9-a7b1439b6b61,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918283,-80.49974,POINT (-80.49974 41.6918283),2022-05-13 03:48:25 UTC,2022-05-13 03:52:49 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Hyla versicolor,,,,,21:47,21.8,Water,22.3,Adult,,Unknown,,42.6,11,4.5,6.5,,,,yes,2022-05-12-rv-hyve20,,,,,,,,,,,,,,,d12033ee-356e-41e5-86f0-2a67f866f28c,,https://web.fulcrumapp.com/photos/view?photos=d12033ee-356e-41e5-86f0-2a67f866f28c,
6795ddc8-b62e-4878-b4a7-cd47b1f73d6e,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.69181,-80.499725,POINT (-80.499725 41.69181),2022-05-13 03:53:38 UTC,2022-05-13 03:57:37 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Hyla versicolor,,,,,20:56,18.3,Tree/Log/Bush (Higher than 1m),18.3,Adult,,Male,,42.6,12.25,5.75,6.5,,,,yes,2022-05-12-rv-hyve21,,,,,,,,,,,,,,,c1789801-d0d2-43a1-8f95-57f7d5df284a,,https://web.fulcrumapp.com/photos/view?photos=c1789801-d0d2-43a1-8f95-57f7d5df284a,
1e857170-c0f6-4068-a650-7381209a1482,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6917967,-80.49972,POINT (-80.49972 41.6917967),2022-05-13 03:58:05 UTC,2022-05-13 04:02:32 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Hyla versicolor,,,,,21:38,18.7,Tree/Log/Bush (Lower than 1m),18.2,Adult,,Male,,40.1,11.5,4.5,7,,,,yes,2022-05-12-rv-hyve22,,,,,,,,,,,,,,,,,,
57ccc299-7e25-4585-9222-a0c5beb1a9f8,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.691815,-80.4997067,POINT (-80.4997067 41.691815),2022-05-13 04:03:08 UTC,2022-05-13 04:06:42 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Hyla versicolor,,,,,21:54,21.7,Water,22,Adult,,Male,,41.5,11.5,4.5,7,,,,yes,2022-05-12-rv-hyve23,,,,,,,,,,,,,,,,,,
330b027b-4bcb-4265-b127-cf0bf163bfdb,b40a6235-d3a6-498b-8cad-5845d07c5378,b40a6235-d3a6-498b-8cad-5845d07c5378,2,41.6918117,-80.4997383,POINT (-80.4997383 41.6918117),2022-05-13 04:07:07 UTC,2022-05-13 04:10:29 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Hyla versicolor,,,,,21:41,18.1,Tree/Log/Bush (Lower than 1m),18.4,Adult,,Male,,39,9.25,4.25,5,,,,yes,2022-05-12-rv-hyve24,,,,,,,,,,,,,,,,,,
a48c4081-b77e-4522-8a8b-3068188717cd,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.6420003,-80.4280629,POINT (-80.4280629 41.6420003),2022-05-19 02:30:45 UTC,2022-05-19 03:44:51 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana catesbeiana,,New,,a28a0a3f-9ded-4d9e-a94b-e193f55322b7,21:09,13.7,Water,13.7,Juvenile,,Unknown,,52.1,17.25,5,12.25,yes,,,yes,2022-05‐18-admin-raca1,yes,2022-05‐18-admin-raca1,yes,2022-05‐18-admin-raca1,,,,,,122.5,,,,,,,,
4344f066-45eb-45a4-ab06-3e1148a6e1fb,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.64198,-80.4280133,POINT (-80.4280133 41.64198),2022-05-19 02:41:49 UTC,2022-05-19 07:03:08 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana catesbeiana,,New,,b8dab5e4-b042-46a0-8915-b4a2b5a7cc0b,21:15,13.7,Wet ground,13.7,Juvenile,,Unknown,,58.6,24.5,8.5,16,,,,yes,2022-05-18-admin-raca2,yes,2022-05-18-admin-raca2,yes,2022-05-18-admin-raca2,,,,,,160,,,,,,,,
51c4fd79-47f7-4f45-be7c-d8b76e90075a,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.6422303,-80.4279968,POINT (-80.4279968 41.6422303),2022-05-19 02:49:24 UTC,2022-05-19 07:22:11 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana catesbeiana,,New,,d57d7e3a-13e8-420b-8225-605cdd83c87c,22:11,13.4,Leaf litter,13.5,Juvenile,,Unknown,,46.9,14,4,10,,,,yes,,yes,2022-05-8-admin-raca3,yes,2022-05-8-admin-raca3,,,,,,100,,,,,,,,
9297aaee-57ef-4cc3-a595-f53f153eaba7,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.6419183,-80.4279333,POINT (-80.4279333 41.6419183),2022-05-19 02:54:50 UTC,2022-05-19 07:13:50 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana catesbeiana,,New,,dd43bef5-85d3-4ccc-b614-4a86ce80b0c4,21:03,12.9,Water,13,Juvenile,,Unknown,,51.2,31,16.72,14.280000000000001,,,,yes,2022-05-18-admin-raca4,yes,2022-05-18-admin-raca4,yes,2022-05-18-admin-raca4,,,,,,142.8,,,,,,,,
e0b39ad0-1695-414b-a2c1-c71ec4e0bcfd,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.641985,-80.4280143,POINT (-80.4280143 41.641985),2022-05-19 03:01:53 UTC,2022-05-19 07:16:49 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana catesbeiana,,New,,2ff33a28-b8b2-4bbe-9e47-b6e9e398ec10,22:05,13.6,Water,13.6,Juvenile,,Unknown,,48.6,18,7.5,10.5,,,,yes,2022-05-18-admin-raca5,yes,2022-05-18-admin-raca5,yes,2022-05-18-admin-raca5,,,,,,105,,,,,,,,
e68800a0-11f2-4052-a846-9d1411d9e27d,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.6419861,-80.4280593,POINT (-80.4280593 41.6419861),2022-05-19 03:21:22 UTC,2022-05-19 07:19:16 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana catesbeiana,,New,,49e58964-2321-4f44-b73c-e5175ae1b952,21:55,12.9,Water,13,Juvenile,,Unknown,,52.1,22,7,15,,,,yes,2022-05-18-admin-raca6,yes,2022-05-18-admin-raca6,yes,2022-05-18-admin-raca6,,,,,,150,,,,,,,,
f0a87234-58a3-4943-8445-aa01f2a04283,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.6420367,-80.42802,POINT (-80.42802 41.6420367),2022-05-19 03:27:42 UTC,2022-05-19 07:22:01 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana catesbeiana,,New,,30dd0083-d964-449f-826c-06be424e5dcc,21:55,13.4,Water,13.4,Juvenile,,Unknown,,48.7,14.5,3.5,11,,,,yes,2022-05-18-admin-raca7,yes,2022-05-18-admin-raca7,yes,2022-05-18-admin-raca7,,,,,,110,,,,,,,,
89597a7b-9383-4af1-b953-411ee5c032e5,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.6420233,-80.4280417,POINT (-80.4280417 41.6420233),2022-05-19 03:45:42 UTC,2022-05-19 07:25:41 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana catesbeiana,,New,,f45dd78d-7a41-453a-8e4d-9026756900cc,22:00,12.8,Water,12.8,Juvenile,,Unknown,,52.3,16,4.25,11.75,,,,yes,2022-05-18-admin-raca8,yes,2022-05-18-admin-raca8,yes,2022-05-18-admin-raca8,,,,,,117.5,,,,,,,,
d27d6a16-44e5-43a9-8014-0a5c2cabc47d,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.6418867,-80.42809,POINT (-80.42809 41.6418867),2022-05-19 03:52:06 UTC,2022-05-19 07:29:32 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana catesbeiana,,New,,f5e9f600-3eac-4b65-9857-f80710fc8c49,22:09,13.6,Water,13.6,Juvenile,,Unknown,,57.1,20.75,4.75,16,,,,yes,2022-05-18-admin-raca9,yes,2022-05-18-admin-raca9,yes,2022-05-18-admin-raca9,,,,,,160,,,,,,,,
6f8afed5-ab62-4f5b-8099-7d5d8638504e,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.6420972,-80.428078,POINT (-80.428078 41.6420972),2022-05-19 04:00:24 UTC,2022-05-19 07:33:14 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana catesbeiana,,New,,e3a5765a-8785-4564-bd2a-129ecb7e7dc2,21:30,13.5,Wet ground,13.5,Juvenile,,Unknown,,53.3,16.5,4.3,12.2,,,,yes,2022-05-18-admin-raca10,yes,2022-05-18-admin-raca10,yes,2022-05-18-admin-raca10,,,,,,122,,,,,,,,
d6510212-0b72-492b-8748-1fe228ad2294,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.6421352,-80.4280367,POINT (-80.4280367 41.6421352),2022-05-19 04:06:54 UTC,2022-05-19 07:35:58 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana catesbeiana,,New,,12eeb9b5-5aee-49c2-8d99-42b48c982ad5,10:21,13.4,Water,13.3,Juvenile,,Unknown,,52.6,16,4.5,11.5,,,,yes,2022-05-18-admin-raca11,yes,2022-05-18-admin-raca11,yes,2022-05-18-admin-raca11,,,,,,115,,,,,,,,
ae1e2f38-bbe7-42e3-b47e-85519aebfd2e,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.6419733,-80.4280683,POINT (-80.4280683 41.6419733),2022-05-19 04:13:12 UTC,2022-05-19 07:41:09 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana catesbeiana,,New,,fe0cc5f7-d57b-4b63-b95b-d0fd4bb44855,09:27,12.7,Water,12.7,Juvenile,,Unknown,,51,28,15.25,12.75,,,,yes,2022-05-18-admin-raca12,yes,2022-05-18-admin-raca12,yes,2022-05-18-admin-raca12,,,,,,127.5,,,,,,,,
238ba853-f522-4150-b529-fc271f6ed55b,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.6419167,-80.4279583,POINT (-80.4279583 41.6419167),2022-05-19 04:19:25 UTC,2022-05-19 07:45:15 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana catesbeiana,,New,,fc52842b-d6d4-4f9b-8d57-8dfa8742b200,09:45,13.4,Water,13.4,Juvenile,,Unknown,,53.6,18.75,4,14.75,,,,yes,2022-05-18-admin-raca13,yes,2022-05-18-admin-raca13,yes,2022-05-18-admin-raca13,,,,,,147.5,,,,,,,,
bc91c00a-6ca4-4546-872a-5c5ba4639727,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.6420919,-80.4280812,POINT (-80.4280812 41.6420919),2022-05-19 04:25:44 UTC,2022-05-19 07:48:17 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana catesbeiana,,New,,a768ee4f-560b-4bd6-b6a3-45fe6c52ffaf,09:12,12.8,Water,12.8,Juvenile,,Unknown,,62.5,27.5,7,20.5,,,,yes,2022-05-18-admin-raca14,yes,2022-05-18-admin-raca14,yes,2022-05-18-admin-raca14,,,,,,205,,,,,,,,
def45c17-ec90-4dcb-a18d-c8341c0209e9,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.64199,-80.4280733,POINT (-80.4280733 41.64199),2022-05-19 04:32:08 UTC,2022-05-19 07:51:53 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana catesbeiana,,New,,93ed65c4-470f-41b4-86a3-ef532595a753,20:57,13.3,Water,14.1,Juvenile,,Unknown,,53.6,20,6,14,,,,yes,2022-05-18-admin-raca15,yes,2022-05-18-admin-raca15,yes,2022-05-18-admin-raca15,,,,,,140,,,,,,,,
82fb4c13-21d5-4b66-b824-c6b5bdf258bc,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.642,-80.42806,POINT (-80.42806 41.642),2022-05-19 04:38:39 UTC,2022-05-19 07:57:36 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana pipiens,,New,,de26eb8e-30ac-4926-aee6-a5656cb005a0,09:44,12.8,Water,12.8,Adult,,Female,,69.8,31,3,28,,,,yes,2022-05-18‐admin-rapi16,yes,2022-05-18‐admin-rapi16,yes,2022-05-18‐admin-rapi16,,,,,,280,,,,,,,,
80b1ac2c-d5b6-46ff-aa4b-534ce742fb4c,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.641995,-80.4279433,POINT (-80.4279433 41.641995),2022-05-19 04:48:34 UTC,2022-05-19 07:55:00 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana pipiens,,New,,ef78ee09-4888-406e-ad3c-0692ea9c6ca5,10:19,13.9,Water,13.9,Adult,,Female,,72.9,40,9,31,,,,yes,2022-05-18-admin-rapi17,yes,2022-05-18-admin-rapi17,yes,2022-05-18-admin-rapi17,,,,,,310,,,,,,,,
35437147-2f68-456f-bb0b-bbb78a6fb02e,dfaf9677-e878-48ec-96a3-4e92f6af433a,dfaf9677-e878-48ec-96a3-4e92f6af433a,1,41.6419583,-80.4279767,POINT (-80.4279767 41.6419583),2022-05-19 04:55:05 UTC,2022-05-19 07:59:31 UTC,bdh64@pitt.edu,bdh64@pitt.edu,,Rana pipiens,,New,,60aa8635-cc0d-4275-9049-f74cd2be6ea4,,,,,Adult,,Female,,54.9,14.75,4,10.75,,,,yes,2022-05-18-admin-rapi18,yes,2022-05-18-admin-rapi18,yes,2022-05-18-admin-rapi18,,,,,,107.5,,,,,,,,
