fulcrum_id,fulcrum_parent_id,fulcrum_record_id,fulcrum_record_version,version,latitude,longitude,geometry,created_at,updated_at,created_by,updated_by,bag_id,time_of_capture,body_temperature,microhabitat_type,microhabitat_temperature,bag_photo,bag_photo_caption,bag_photo_url,amphibian_comments
3cb47eb5-926b-403c-b381-2b2a7e69cdda,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.641928050978606,-80.42808210169085,POINT (-80.42808210169085 41.641928050978606),2022-05-20 02:24:59 UTC,2022-05-20 02:25:43 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag12,22:24,18.2,Water,18.3,8d509db0-4b45-48d4-a664-943d4afed5ff,,https://web.fulcrumapp.com/photos/view?photos=8d509db0-4b45-48d4-a664-943d4afed5ff,
386dc799-c3b5-49b8-ad91-3d4b481fd66a,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.64239627173681,-80.42780303,POINT (-80.42780303 41.64239627173681),2022-05-20 02:31:10 UTC,2022-05-20 02:31:55 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag03,22:31,18.1,Water,18.5,9cde3f6c-e658-4ff4-be0e-7656848fa7f3,,https://web.fulcrumapp.com/photos/view?photos=9cde3f6c-e658-4ff4-be0e-7656848fa7f3,
bbbed750-08db-46f5-a7dd-87bbcd3060e4,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.64246787907509,-80.4290895632811,POINT (-80.4290895632811 41.64246787907509),2022-05-20 02:34:07 UTC,2022-05-20 02:34:57 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag11,22:34,18.1,Water,18.4,7cd806d3-a84e-4eb5-9e9b-7ae234daed04,,https://web.fulcrumapp.com/photos/view?photos=7cd806d3-a84e-4eb5-9e9b-7ae234daed04,
804617a7-c683-4e1d-bcc1-183bfd1b280d,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.6424705215683,-80.42901743058981,POINT (-80.42901743058981 41.6424705215683),2022-05-20 02:37:55 UTC,2022-05-20 02:38:36 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag20,22:37,18,Water,18.1,e739fd67-a95e-484a-80ff-d624c0ba94de,,https://web.fulcrumapp.com/photos/view?photos=e739fd67-a95e-484a-80ff-d624c0ba94de,
5d5f5305-fffc-4954-a1db-8cc032081e1b,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.642798921132126,-80.42912520475726,POINT (-80.42912520475726 41.642798921132126),2022-05-20 02:41:46 UTC,2022-05-20 02:42:30 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag14,22:41,17.7,Emergent Vegetation (Lower than 1m),17.7,ba71afdd-85ad-4528-92da-f812c671fe68,,https://web.fulcrumapp.com/photos/view?photos=ba71afdd-85ad-4528-92da-f812c671fe68,
5211a4c3-3834-4452-8064-4b70f9413caf,a71aec87-0564-48a0-bd5b-daa7b4564ed5,a71aec87-0564-48a0-bd5b-daa7b4564ed5,2,1,41.642525344970494,-80.4293342990032,POINT (-80.4293342990032 41.642525344970494),2022-05-20 01:08:36 UTC,2022-05-20 01:11:29 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag30,21:08,18.2,Emergent Vegetation (Lower than 1m),18.4,f2f3dd03-71a2-448e-91bb-8c42ec59c4c1,,https://web.fulcrumapp.com/photos/view?photos=f2f3dd03-71a2-448e-91bb-8c42ec59c4c1,
26fee85c-d4c1-489e-80bd-400907e9534b,a71aec87-0564-48a0-bd5b-daa7b4564ed5,a71aec87-0564-48a0-bd5b-daa7b4564ed5,2,1,41.642521711765596,-80.42881330824729,POINT (-80.42881330824729 41.642521711765596),2022-05-20 01:11:30 UTC,2022-05-20 01:12:02 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag29,21:11,18.2,Emergent Vegetation (Lower than 1m),18.2,e22e0c34-ac7c-4027-a950-4ad84d8a217d,,https://web.fulcrumapp.com/photos/view?photos=e22e0c34-ac7c-4027-a950-4ad84d8a217d,
e24f8aa0-ef58-4e14-ad56-c5122d76c3f9,a71aec87-0564-48a0-bd5b-daa7b4564ed5,a71aec87-0564-48a0-bd5b-daa7b4564ed5,2,1,41.642428179510375,-80.42898409226919,POINT (-80.42898409226919 41.642428179510375),2022-05-20 01:18:15 UTC,2022-05-20 01:26:57 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag16,21:18,18.2,Tree/Log/Bush (Lower than 1m),18.2,16553888-75b0-452d-bf38-885f34809111,,https://web.fulcrumapp.com/photos/view?photos=16553888-75b0-452d-bf38-885f34809111,
a0a8a4d1-ee01-43f3-a5ba-bc0c37fb1931,a71aec87-0564-48a0-bd5b-daa7b4564ed5,a71aec87-0564-48a0-bd5b-daa7b4564ed5,2,1,41.64189073158327,-80.4281196467393,POINT (-80.4281196467393 41.64189073158327),2022-05-20 01:34:21 UTC,2022-05-20 01:34:57 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag28,21:34,19.4,Water,19.7,5e3d058b-9aed-4204-90c0-5f7571358273,,https://web.fulcrumapp.com/photos/view?photos=5e3d058b-9aed-4204-90c0-5f7571358273,
41a9ff8f-9446-4186-8994-874029a00563,a71aec87-0564-48a0-bd5b-daa7b4564ed5,a71aec87-0564-48a0-bd5b-daa7b4564ed5,2,1,41.64247030828389,-80.42897599950979,POINT (-80.42897599950979 41.64247030828389),2022-05-20 01:43:31 UTC,2022-05-20 01:44:06 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag27,21:43,20.1,Water,20.4,1f66b20b-3b9a-47e7-b60a-e5e06fa6ee35,,https://web.fulcrumapp.com/photos/view?photos=1f66b20b-3b9a-47e7-b60a-e5e06fa6ee35,
62d9d770-0bb5-4e48-8bae-b86c42d47e44,a71aec87-0564-48a0-bd5b-daa7b4564ed5,a71aec87-0564-48a0-bd5b-daa7b4564ed5,2,1,41.64253975055409,-80.42899377673639,POINT (-80.42899377673639 41.64253975055409),2022-05-20 01:47:21 UTC,2022-05-20 01:47:56 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag06,21:47,18.6,Wet ground,18.8,2d6d1f37-af35-430b-bc14-0ce262d44f04,,https://web.fulcrumapp.com/photos/view?photos=2d6d1f37-af35-430b-bc14-0ce262d44f04,
c13932b5-3ad9-4e60-8ae5-ef7806d0292f,a71aec87-0564-48a0-bd5b-daa7b4564ed5,a71aec87-0564-48a0-bd5b-daa7b4564ed5,2,1,41.64217051882185,-80.42891399699444,POINT (-80.42891399699444 41.64217051882185),2022-05-20 02:20:04 UTC,2022-05-20 02:20:34 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag18,22:20,19.4,Water,19.6,c30e398e-e9e5-48ee-a3c9-df9117df7392,,https://web.fulcrumapp.com/photos/view?photos=c30e398e-e9e5-48ee-a3c9-df9117df7392,
a4b82347-03be-4db8-bdcb-20fa412048c5,a71aec87-0564-48a0-bd5b-daa7b4564ed5,a71aec87-0564-48a0-bd5b-daa7b4564ed5,2,1,41.6425326154048,-80.42910988248886,POINT (-80.42910988248886 41.6425326154048),2022-05-20 02:40:52 UTC,2022-05-20 02:41:24 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag19,22:40,19.4,Water,19.7,6daf3070-03b7-4593-af5e-07f9f6bb00de,,https://web.fulcrumapp.com/photos/view?photos=6daf3070-03b7-4593-af5e-07f9f6bb00de,
238e379f-ab25-4539-9e29-23c1803035f7,a71aec87-0564-48a0-bd5b-daa7b4564ed5,a71aec87-0564-48a0-bd5b-daa7b4564ed5,2,1,41.64233581577634,-80.42785265896595,POINT (-80.42785265896595 41.64233581577634),2022-05-20 02:57:53 UTC,2022-05-20 02:58:27 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag17,22:57,18.4,Water,18.6,8987abb6-ea9b-4d42-b33c-60e76136dfc6,,https://web.fulcrumapp.com/photos/view?photos=8987abb6-ea9b-4d42-b33c-60e76136dfc6,
a4d1c83c-3796-4b3c-87b4-7651edee34c9,4d89d571-5852-48bd-b8a8-0478c7febd38,4d89d571-5852-48bd-b8a8-0478c7febd38,1,1,41.64205257454172,-80.4288284115062,POINT (-80.4288284115062 41.64205257454172),2022-05-20 17:30:49 UTC,2022-05-20 17:31:17 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag05,13:30,,Dry ground,21.7,128284c5-81c5-40ed-9a12-ace05ca82699,,https://web.fulcrumapp.com/photos/view?photos=128284c5-81c5-40ed-9a12-ace05ca82699,
e9f3c456-f9cf-4634-b9c4-9f51feaa84d5,4d89d571-5852-48bd-b8a8-0478c7febd38,4d89d571-5852-48bd-b8a8-0478c7febd38,1,1,41.64189814211166,-80.42811440260283,POINT (-80.42811440260283 41.64189814211166),2022-05-20 18:15:00 UTC,2022-05-20 18:15:30 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag01,14:15,23.4,Dry ground,24,dfd0b36e-2b5f-488a-943b-e34f4d3a4cd5,,https://web.fulcrumapp.com/photos/view?photos=dfd0b36e-2b5f-488a-943b-e34f4d3a4cd5,
aaf393d6-73f1-4049-8a88-0b4e48cb65c4,4d89d571-5852-48bd-b8a8-0478c7febd38,4d89d571-5852-48bd-b8a8-0478c7febd38,1,1,41.64224019553527,-80.42877985394995,POINT (-80.42877985394995 41.64224019553527),2022-05-20 18:18:46 UTC,2022-05-20 18:32:00 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag02,14:18,22.4,Dry ground,23,24688656-d5bb-40e1-825d-703cdb5bc6d9,,https://web.fulcrumapp.com/photos/view?photos=24688656-d5bb-40e1-825d-703cdb5bc6d9,
02783805-8d2b-49a5-aeec-ca82519a7c9e,c4f73d97-fbfb-4bfd-a2ab-fcecb286a09c,c4f73d97-fbfb-4bfd-a2ab-fcecb286a09c,1,1,41.56809667594896,-80.45161820955616,POINT (-80.45161820955616 41.56809667594896),2022-05-27 01:46:39 UTC,2022-05-27 01:48:59 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG41,21:46,18.3,Water,17.8,72a67133-19fb-4034-8502-051d82db9804,,https://web.fulcrumapp.com/photos/view?photos=72a67133-19fb-4034-8502-051d82db9804,
fe10b8fd-f984-4b24-8a3d-3f827c224db6,c4f73d97-fbfb-4bfd-a2ab-fcecb286a09c,c4f73d97-fbfb-4bfd-a2ab-fcecb286a09c,1,1,41.56808401927498,-80.45163053095382,POINT (-80.45163053095382 41.56808401927498),2022-05-27 01:53:14 UTC,2022-05-27 01:54:30 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG37,21:53,18,Water,18.2,017f12bf-d25c-4b19-9b2b-b106c2c4f168,,https://web.fulcrumapp.com/photos/view?photos=017f12bf-d25c-4b19-9b2b-b106c2c4f168,
530f9256-bec0-4fe1-b36c-80e53343921d,c4f73d97-fbfb-4bfd-a2ab-fcecb286a09c,c4f73d97-fbfb-4bfd-a2ab-fcecb286a09c,1,1,41.568124252410186,-80.45155090287366,POINT (-80.45155090287366 41.568124252410186),2022-05-27 01:59:07 UTC,2022-05-27 01:59:54 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG49,21:59,18.1,Water,17.9,487486e7-9ea9-485d-8bf4-37956d444c74,,https://web.fulcrumapp.com/photos/view?photos=487486e7-9ea9-485d-8bf4-37956d444c74,
9c827f3e-f4c8-459b-8b2b-e38b9ee92bda,c4f73d97-fbfb-4bfd-a2ab-fcecb286a09c,c4f73d97-fbfb-4bfd-a2ab-fcecb286a09c,1,1,41.56830194875744,-80.45168275021058,POINT (-80.45168275021058 41.56830194875744),2022-05-27 02:30:51 UTC,2022-05-27 02:31:39 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG38,22:30,17.5,Water,17.2,db001d9d-bb2e-40c1-8906-0ce303158a02,,https://web.fulcrumapp.com/photos/view?photos=db001d9d-bb2e-40c1-8906-0ce303158a02,
b62ef0df-3ba0-43b1-be9a-fb2882a51a27,c4f73d97-fbfb-4bfd-a2ab-fcecb286a09c,c4f73d97-fbfb-4bfd-a2ab-fcecb286a09c,1,1,41.568458363332795,-80.45140412873728,POINT (-80.45140412873728 41.568458363332795),2022-05-27 02:56:51 UTC,2022-05-27 03:10:41 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG42,22:56,17.8,Water,18.4,"36838d72-a997-41c4-9343-54b2c74cce48,3857a8d3-8327-4834-af84-742fe67f1202",",",https://web.fulcrumapp.com/photos/view?photos=36838d72-a997-41c4-9343-54b2c74cce48%2C3857a8d3-8327-4834-af84-742fe67f1202,
7e4616a3-8a66-49ca-a4bf-0427ee739384,7a980dea-bf83-4def-9194-10c335ae3832,7a980dea-bf83-4def-9194-10c335ae3832,1,1,41.568224267575516,-80.45151549418961,POINT (-80.45151549418961 41.568224267575516),2022-05-27 01:28:43 UTC,2022-05-27 01:29:19 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG31,21:28,20.1,Water,20.1,54878197-6d26-4ef5-b537-84620719a47a,,https://web.fulcrumapp.com/photos/view?photos=54878197-6d26-4ef5-b537-84620719a47a,
005bd1eb-65de-44d3-bb32-7c6ad2d914ac,7a980dea-bf83-4def-9194-10c335ae3832,7a980dea-bf83-4def-9194-10c335ae3832,1,1,41.568193545107086,-80.45135863800809,POINT (-80.45135863800809 41.568193545107086),2022-05-27 01:35:29 UTC,2022-05-27 01:35:50 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG32,21:35,20.1,Water,19.9,7361b8be-33ca-49db-ba18-9524ac91846e,,https://web.fulcrumapp.com/photos/view?photos=7361b8be-33ca-49db-ba18-9524ac91846e,
7aa9e2bb-d0dd-4fd9-947d-53d4bb39867a,7a980dea-bf83-4def-9194-10c335ae3832,7a980dea-bf83-4def-9194-10c335ae3832,1,1,41.5681208429966,-80.45173413384799,POINT (-80.45173413384799 41.5681208429966),2022-05-27 01:45:36 UTC,2022-05-27 01:46:16 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG33,21:45,19.9,Water,19.8,21a6f803-6a69-4c70-a538-059a88cfe143,,https://web.fulcrumapp.com/photos/view?photos=21a6f803-6a69-4c70-a538-059a88cfe143,
780c0d9a-acc5-417e-8215-503d0d6142f0,7a980dea-bf83-4def-9194-10c335ae3832,7a980dea-bf83-4def-9194-10c335ae3832,1,1,41.568218483102406,-80.45150045594174,POINT (-80.45150045594174 41.568218483102406),2022-05-27 01:52:44 UTC,2022-05-27 01:53:23 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG35,21:52,19.8,Water,19.8,77ef2799-4b2c-4e29-992a-a806e7969581,,https://web.fulcrumapp.com/photos/view?photos=77ef2799-4b2c-4e29-992a-a806e7969581,
ed9410df-ef7f-4dbf-b222-302092976697,7a980dea-bf83-4def-9194-10c335ae3832,7a980dea-bf83-4def-9194-10c335ae3832,1,1,41.56805756378925,-80.45158670764135,POINT (-80.45158670764135 41.56805756378925),2022-05-27 02:47:32 UTC,2022-05-27 02:47:54 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG22,22:47,21.7,Wet ground,21.6,d2c1cd01-e177-4882-9bcd-c7e1cddaae02,,https://web.fulcrumapp.com/photos/view?photos=d2c1cd01-e177-4882-9bcd-c7e1cddaae02,
b0deaa66-07ee-4679-9e07-e9d8d09957bc,3470e58d-a7e7-4780-8cb6-333afaa7fa61,3470e58d-a7e7-4780-8cb6-333afaa7fa61,1,1,41.56823141504245,-80.45156389482361,POINT (-80.45156389482361 41.56823141504245),2022-05-27 01:20:15 UTC,2022-05-27 01:21:07 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG11,21:20,19.4,Tree/Log/Bush (Higher than 1m),19.4,68bdd7d0-b33f-47fc-aa98-e19f417a839e,,https://web.fulcrumapp.com/photos/view?photos=68bdd7d0-b33f-47fc-aa98-e19f417a839e,
efb38615-d671-44d0-90d1-c2a7cdc9e6e5,3470e58d-a7e7-4780-8cb6-333afaa7fa61,3470e58d-a7e7-4780-8cb6-333afaa7fa61,1,1,41.5681921574893,-80.45140460773986,POINT (-80.45140460773986 41.5681921574893),2022-05-27 01:32:15 UTC,2022-05-27 01:33:04 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG10,21:32,18.7,Water,18.7,be6372f4-0730-46de-bc20-b0ae380c478a,,https://web.fulcrumapp.com/photos/view?photos=be6372f4-0730-46de-bc20-b0ae380c478a,
75bd0070-9369-45a6-98ed-bbfdf8bd07d1,3470e58d-a7e7-4780-8cb6-333afaa7fa61,3470e58d-a7e7-4780-8cb6-333afaa7fa61,1,1,41.56826954248996,-80.45157472807414,POINT (-80.45157472807414 41.56826954248996),2022-05-27 01:36:41 UTC,2022-05-27 01:37:35 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG09,21:36,19.1,Water,19,54b45cdd-d90d-4a33-a5be-bc1a1ed107bf,,https://web.fulcrumapp.com/photos/view?photos=54b45cdd-d90d-4a33-a5be-bc1a1ed107bf,
90b18803-8acf-4d0d-96de-4e4590ccd2f4,3470e58d-a7e7-4780-8cb6-333afaa7fa61,3470e58d-a7e7-4780-8cb6-333afaa7fa61,1,1,41.56824426238141,-80.45168031718862,POINT (-80.45168031718862 41.56824426238141),2022-05-27 01:42:51 UTC,2022-05-27 01:43:51 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG08,21:42,18.9,Water,19,0752a2ea-1865-40de-92bb-c5dc9caa8430,,https://web.fulcrumapp.com/photos/view?photos=0752a2ea-1865-40de-92bb-c5dc9caa8430,
d4b44ed5-9594-44aa-aa66-3edd88f70c7e,3470e58d-a7e7-4780-8cb6-333afaa7fa61,3470e58d-a7e7-4780-8cb6-333afaa7fa61,1,1,41.56811300945274,-80.45153060235256,POINT (-80.45153060235256 41.56811300945274),2022-05-27 01:50:43 UTC,2022-05-27 01:51:23 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG13,21:50,18.8,Water,18.8,b7c4bb40-02d0-4703-9f0f-eef9432c222e,,https://web.fulcrumapp.com/photos/view?photos=b7c4bb40-02d0-4703-9f0f-eef9432c222e,
c5e5c929-2485-4039-9fd5-43c51113c90e,3470e58d-a7e7-4780-8cb6-333afaa7fa61,3470e58d-a7e7-4780-8cb6-333afaa7fa61,1,1,41.56819870171068,-80.45166934664486,POINT (-80.45166934664486 41.56819870171068),2022-05-27 01:56:48 UTC,2022-05-27 02:05:55 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG02,21:56,18.9,Water,18.7,9d8d8654-d229-47cf-b9e7-04d544201bef,,https://web.fulcrumapp.com/photos/view?photos=9d8d8654-d229-47cf-b9e7-04d544201bef,
f6a4fbd1-72da-49bb-bff9-abdd3c78068f,3470e58d-a7e7-4780-8cb6-333afaa7fa61,3470e58d-a7e7-4780-8cb6-333afaa7fa61,1,1,41.568270809987155,-80.45153807856184,POINT (-80.45153807856184 41.568270809987155),2022-05-27 02:05:58 UTC,2022-05-27 02:06:50 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG05,22:05,18.6,Water,18.6,364a7ea8-673d-4711-a409-9e7691fbb5c8,,https://web.fulcrumapp.com/photos/view?photos=364a7ea8-673d-4711-a409-9e7691fbb5c8,
6a9452a6-f5eb-42fc-bda1-d24a73162403,3470e58d-a7e7-4780-8cb6-333afaa7fa61,3470e58d-a7e7-4780-8cb6-333afaa7fa61,1,1,41.568252320120095,-80.4514441344961,POINT (-80.4514441344961 41.568252320120095),2022-05-27 02:12:59 UTC,2022-05-27 02:13:46 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG06,22:12,18.6,Water,18,08698b8f-761b-4630-b307-4ae72d656b70,,https://web.fulcrumapp.com/photos/view?photos=08698b8f-761b-4630-b307-4ae72d656b70,
73b7029d-d36c-4eff-8c79-79afcbff1e8e,3470e58d-a7e7-4780-8cb6-333afaa7fa61,3470e58d-a7e7-4780-8cb6-333afaa7fa61,1,1,41.56828087388784,-80.45145218987068,POINT (-80.45145218987068 41.56828087388784),2022-05-27 02:17:29 UTC,2022-05-27 02:18:09 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG16,22:17,18.9,Water,18.8,e6748058-89e1-42d5-9863-673de8e41fc0,,https://web.fulcrumapp.com/photos/view?photos=e6748058-89e1-42d5-9863-673de8e41fc0,
6305b23a-4f44-4c03-892d-536a09d8c725,3470e58d-a7e7-4780-8cb6-333afaa7fa61,3470e58d-a7e7-4780-8cb6-333afaa7fa61,1,1,41.568208280989495,-80.45139675967437,POINT (-80.45139675967437 41.568208280989495),2022-05-27 02:24:57 UTC,2022-05-27 02:26:08 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG01,22:24,18.5,Water,18.5,0b7c71b6-9829-4e0f-8176-a85d6dcf1dfa,,https://web.fulcrumapp.com/photos/view?photos=0b7c71b6-9829-4e0f-8176-a85d6dcf1dfa,
68d19c12-8323-4cab-8b32-17a100ee2ce0,3470e58d-a7e7-4780-8cb6-333afaa7fa61,3470e58d-a7e7-4780-8cb6-333afaa7fa61,1,1,41.56814111264814,-80.45133499894901,POINT (-80.45133499894901 41.56814111264814),2022-05-27 02:28:33 UTC,2022-05-27 02:29:13 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG03,22:28,18.5,Water,18.5,63596285-72d0-44d2-81d1-18b21d31738c,,https://web.fulcrumapp.com/photos/view?photos=63596285-72d0-44d2-81d1-18b21d31738c,
7c5cbd22-9b3c-4c7d-88ed-43d10a5ac9ae,3470e58d-a7e7-4780-8cb6-333afaa7fa61,3470e58d-a7e7-4780-8cb6-333afaa7fa61,1,1,41.5682471311109,-80.45155283071142,POINT (-80.45155283071142 41.5682471311109),2022-05-27 02:34:35 UTC,2022-05-27 02:35:05 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG15,22:34,17.8,Water,18,ed7c1f50-09d5-4684-abec-4336a85e0dd7,,https://web.fulcrumapp.com/photos/view?photos=ed7c1f50-09d5-4684-abec-4336a85e0dd7,
a044e4e7-8e03-42a8-9feb-7f9d73842fd5,3470e58d-a7e7-4780-8cb6-333afaa7fa61,3470e58d-a7e7-4780-8cb6-333afaa7fa61,1,1,41.568137039976385,-80.45171139529403,POINT (-80.45171139529403 41.568137039976385),2022-05-27 02:38:35 UTC,2022-05-27 02:40:13 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG14,22:38,18.3,Water,18.3,88002404-e6f3-4d08-9d56-c9de807ab2b4,,https://web.fulcrumapp.com/photos/view?photos=88002404-e6f3-4d08-9d56-c9de807ab2b4,
7516faa3-0dae-40d4-8a05-e957caf62dc7,3470e58d-a7e7-4780-8cb6-333afaa7fa61,3470e58d-a7e7-4780-8cb6-333afaa7fa61,1,1,41.568308331430686,-80.45150289257789,POINT (-80.45150289257789 41.568308331430686),2022-05-27 02:44:21 UTC,2022-05-27 02:45:01 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG12,22:44,18.5,Water,18.5,f72c6c30-f47d-4ef2-a0f1-1076be76e611,,https://web.fulcrumapp.com/photos/view?photos=f72c6c30-f47d-4ef2-a0f1-1076be76e611,
f98e9def-068e-4d11-860c-56f960b3b672,3470e58d-a7e7-4780-8cb6-333afaa7fa61,3470e58d-a7e7-4780-8cb6-333afaa7fa61,1,1,41.56829997901019,-80.45137153014582,POINT (-80.45137153014582 41.56829997901019),2022-05-27 02:57:27 UTC,2022-05-27 02:57:57 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG04,22:57,18.3,Water,18.2,b99bc25a-d4d4-4c2a-8f43-fd3abcb588e1,,https://web.fulcrumapp.com/photos/view?photos=b99bc25a-d4d4-4c2a-8f43-fd3abcb588e1,
365ffa04-a06a-441f-8d02-627b9460f77b,0779b0a9-2c38-4308-8f9e-8acaa28bba41,0779b0a9-2c38-4308-8f9e-8acaa28bba41,1,1,41.568197300696546,-80.45162223286968,POINT (-80.45162223286968 41.568197300696546),2022-05-28 01:06:26 UTC,2022-05-28 01:07:19 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG48,21:06,17.4,Water,17.1,7e19ca50-d1c4-4dbc-b7b6-3227122e7a94,,https://web.fulcrumapp.com/photos/view?photos=7e19ca50-d1c4-4dbc-b7b6-3227122e7a94,
2450a2d0-d2f2-4792-a5f2-f8dc3d914fab,1a457ca2-d3d6-41c4-a69e-3e14190fd966,1a457ca2-d3d6-41c4-a69e-3e14190fd966,1,1,41.56832307115343,-80.45140824288171,POINT (-80.45140824288171 41.56832307115343),2022-05-28 01:16:47 UTC,2022-05-28 01:17:27 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG03,21:16,16.7,Water,16.6,3b50ec2e-ea09-4853-a48f-0285ad3589c8,,https://web.fulcrumapp.com/photos/view?photos=3b50ec2e-ea09-4853-a48f-0285ad3589c8,
c8d0a8d6-21c6-4097-9fc6-b2732d0a7914,1a457ca2-d3d6-41c4-a69e-3e14190fd966,1a457ca2-d3d6-41c4-a69e-3e14190fd966,1,1,41.5682782739756,-80.45143994169433,POINT (-80.45143994169433 41.5682782739756),2022-05-28 01:19:15 UTC,2022-05-28 01:20:02 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG25,21:19,16.6,Water,16.6,11d06780-c0a6-48e3-8c28-1e44f5360baa,,https://web.fulcrumapp.com/photos/view?photos=11d06780-c0a6-48e3-8c28-1e44f5360baa,
1e8b2bb2-d523-4498-a8da-cd7760bf3b02,1a457ca2-d3d6-41c4-a69e-3e14190fd966,1a457ca2-d3d6-41c4-a69e-3e14190fd966,1,1,41.56867242887762,-80.45160873800558,POINT (-80.45160873800558 41.56867242887762),2022-05-28 01:37:55 UTC,2022-05-28 01:38:42 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG21,21:37,15.2,Emergent Vegetation (Lower than 1m),15.3,5c69ecf3-f5e7-4d53-81c0-c2ffb62a5bd2,,https://web.fulcrumapp.com/photos/view?photos=5c69ecf3-f5e7-4d53-81c0-c2ffb62a5bd2,
a1446f15-b461-4737-a93c-f9814d9d1c59,1a457ca2-d3d6-41c4-a69e-3e14190fd966,1a457ca2-d3d6-41c4-a69e-3e14190fd966,1,1,41.56851476337458,-80.45132862060542,POINT (-80.45132862060542 41.56851476337458),2022-05-28 01:41:23 UTC,2022-05-28 01:41:58 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG13,21:41,15.5,Water,15.5,f8308892-7011-4b62-bbda-50fef15932bb,,https://web.fulcrumapp.com/photos/view?photos=f8308892-7011-4b62-bbda-50fef15932bb,
cc419f86-8000-45e8-9caf-32d5aa5dee96,e7acbc0b-f947-4246-b907-1d0389906d8e,e7acbc0b-f947-4246-b907-1d0389906d8e,1,1,41.568313354378034,-80.45147752714709,POINT (-80.45147752714709 41.568313354378034),2022-05-28 01:12:13 UTC,2022-05-28 01:12:43 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG18,21:12,18.1,Water,18.3,ac68522c-13b6-4278-b683-425708855545,,https://web.fulcrumapp.com/photos/view?photos=ac68522c-13b6-4278-b683-425708855545,
bb06e04a-5264-4fc3-9b14-a6f84e85fe1f,e7acbc0b-f947-4246-b907-1d0389906d8e,e7acbc0b-f947-4246-b907-1d0389906d8e,1,1,41.568562390012005,-80.45144581849743,POINT (-80.45144581849743 41.568562390012005),2022-05-28 01:24:47 UTC,2022-05-28 01:25:08 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG19,21:24,16.7,Wet ground,16.7,5b3686a2-3909-48e9-a24c-08009e51a745,,https://web.fulcrumapp.com/photos/view?photos=5b3686a2-3909-48e9-a24c-08009e51a745,
