fulcrum_id,fulcrum_parent_id,fulcrum_record_id,fulcrum_record_version,version,latitude,longitude,geometry,created_at,updated_at,created_by,updated_by,bag_id,species_capture,species_capture_other,capture_type,capture_type_other,capture_mark_recapture,life_stage,life_stage_other,sex,sex_other,snout_vent_length,body_and_bag_mass,bag_mass,body_mass,bd_swab_tube_id,bacterial_swab_tube_id,mucusome_id,amp_id_1,amp_id_2,amp_id_3,amp_id_4,antibody_id_1,antibody_id_2,antibody_id_3,antibody_id_4,norep_bathvolume_50ml_acid_05ml,norep_bathvolume_100ml_acid_1ml,norep_bathvolume_200ml_acid_2ml,ul_of_norep_135mgml,ul_of_norep_0675mgml,ul_of_norep_03375mgml,toe_clip_tube_id,photo,photo_caption,photo_url,capture_comments
45bdeaf9-6007-477a-bf6b-39f328277503,6f4b6963-3db7-4f99-9ba3-31687df5d589,6f4b6963-3db7-4f99-9ba3-31687df5d589,1,1,41.6383826,-80.4946403,POINT (-80.4946403 41.6383826),2022-06-15 01:23:45 EDT,2022-06-15 01:27:25 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG17,Rana clamitans,,,,,Adult,,Female,,76.9,48,3,45,BdSwab00117,BacSwab00117,,,,,,,,,,,,,450,,,,,,,
f47de147-5b09-4a0d-a420-d1b054969d15,6c6c44e0-d829-4ebd-a93a-e4455911db4f,6c6c44e0-d829-4ebd-a93a-e4455911db4f,1,1,41.6381113,-80.495071,POINT (-80.495071 41.6381113),2022-06-15 23:43:13 EDT,2022-06-16 00:37:48 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG19,Rana catesbeiana,,New,,eef50f93-4714-4b9d-83f3-38877ef9511e,Adult,,Female,,61.6,27.75,3.86,23.89,BdSwab00119,BacSwab00118,,,,,,,,,,,,,238.9,,,ToeClip00047,,,,
08bcccb5-3f7f-4de3-9507-51b18dec4293,6c6c44e0-d829-4ebd-a93a-e4455911db4f,6c6c44e0-d829-4ebd-a93a-e4455911db4f,1,1,41.638383,-80.4948205,POINT (-80.4948205 41.638383),2022-06-15 23:50:22 EDT,2022-06-16 00:41:11 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG39,Rana catesbeiana,,New,,d3cc244d-a85c-48d7-b1cc-f33fee6ba646,Adult,,Female,,68,45,6.2,38.8,BdSwab00120,BacSwab00119,,,,,,,,,,,,,388,,,ToeClip00049,,,,
85f9892e-65a0-4192-bbec-478984a6c248,6c6c44e0-d829-4ebd-a93a-e4455911db4f,6c6c44e0-d829-4ebd-a93a-e4455911db4f,1,1,41.6383567,-80.4948369,POINT (-80.4948369 41.6383567),2022-06-15 23:53:19 EDT,2022-06-16 00:40:44 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG46,Rana catesbeiana,,New,,56e06ef3-fadc-4fc3-b859-fc389d7bc595,Juvenile,,Unknown,,49,17.25,3.5,13.75,BdSwab00121,BacSwab00120,,,,,,,,,,,,,137.5,,,ToeClip00048,,,,
8e98810b-7973-41ff-97bd-320254f0736d,6c6c44e0-d829-4ebd-a93a-e4455911db4f,6c6c44e0-d829-4ebd-a93a-e4455911db4f,1,1,41.63843,-80.4946983,POINT (-80.4946983 41.63843),2022-06-15 23:57:43 EDT,2022-06-16 00:36:20 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG31,Rana catesbeiana,,New,,ff73589f-9a3b-478a-a037-9c5b77345de7,Juvenile,,Unknown,,48.3,153,3,150,BdSwab00122,BacSwab00121,,,,,,,,,,,,,1500,,,ToeClip00046,,,,
3790bac1-83bb-478b-9f58-831704210fee,6c6c44e0-d829-4ebd-a93a-e4455911db4f,6c6c44e0-d829-4ebd-a93a-e4455911db4f,1,1,41.6384067,-80.4947181,POINT (-80.4947181 41.6384067),2022-06-16 00:00:23 EDT,2022-06-16 00:35:13 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG16,Rana catesbeiana,,New,,83e40ed5-1445-4629-8776-c1ebb83751ee,Adult,,Female,,52.9,19.75,5.5,14.25,BdSwab00123,BacSwab00122,,,,,,,,,,,,,142.5,,,ToeClip00045,,,,
d59bbc53-eaf9-4658-ba4d-ea7a756f641b,6c6c44e0-d829-4ebd-a93a-e4455911db4f,6c6c44e0-d829-4ebd-a93a-e4455911db4f,1,1,41.6384335,-80.4947129,POINT (-80.4947129 41.6384335),2022-06-16 00:03:25 EDT,2022-06-16 00:32:08 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG02,Rana catesbeiana,,New,,a0f86611-a4af-4302-be8f-101fc4086316,Adult,,Female,,74,49,4.2,44.8,BdSwab00124,BacSwab00123,,,,,,,,,,,,,448,,,ToeClip00044,,,,
54c309e4-9a44-4086-a6b7-fbb5bdabd16b,6c6c44e0-d829-4ebd-a93a-e4455911db4f,6c6c44e0-d829-4ebd-a93a-e4455911db4f,1,1,41.6384633,-80.494675,POINT (-80.494675 41.6384633),2022-06-16 00:05:07 EDT,2022-06-16 00:28:00 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG11,Rana catesbeiana,,New,,9600f036-7dd5-4bb1-bb9b-418cf4a3eae8,Adult,,Female,,87.4,77,3.3,73.7,BdSwab00125,BacSwab00124,,,,,,,,,,,,,737,,,ToeClip00042,,,,
598ef6f4-98cc-4c71-8cca-00f9f78b3ab0,6c6c44e0-d829-4ebd-a93a-e4455911db4f,6c6c44e0-d829-4ebd-a93a-e4455911db4f,1,1,41.6383991,-80.4946674,POINT (-80.4946674 41.6383991),2022-06-16 00:07:34 EDT,2022-06-16 00:30:39 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG33,Rana catesbeiana,,New,,f60ad4f5-9555-47ff-a10b-8071677624e1,Adult,,Female,,62.8,34,5.7,28.3,BdSwab00126,BacSwab00125,,,,,,,,,,,,,283,,,ToeClip00043,,,,
954e5c20-ea3f-4b99-82f6-22207a42dc33,6c6c44e0-d829-4ebd-a93a-e4455911db4f,6c6c44e0-d829-4ebd-a93a-e4455911db4f,1,1,41.6384236,-80.49467,POINT (-80.49467 41.6384236),2022-06-16 00:10:07 EDT,2022-06-16 00:26:34 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG22,Rana catesbeiana,,New,,a1722807-aa8a-485e-b90c-ae0988994734,Juvenile,,Unknown,,47.8,17.75,2.9,14.85,BdSwab00127,BacSwab00126,,,,,,,,,,,,,148.5,,,ToeClip00041,,,,
7abfee49-d8db-4cee-a57c-ba5dac5fa81e,6c6c44e0-d829-4ebd-a93a-e4455911db4f,6c6c44e0-d829-4ebd-a93a-e4455911db4f,1,1,41.6383783,-80.4946783,POINT (-80.4946783 41.6383783),2022-06-16 00:13:41 EDT,2022-06-16 00:21:48 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG09,Rana catesbeiana,,New,,318943b4-4ffb-4a2b-997c-50b016b180d0,Juvenile,,Unknown,,44.1,15,3.5,11.5,BdSwab00128,BacSwab00127,,,,,,,,,,,,,115,,,ToeClip00039,,,,Still as tail
8178d50b-09f4-4d00-b311-cffa4e1bdd48,6c6c44e0-d829-4ebd-a93a-e4455911db4f,6c6c44e0-d829-4ebd-a93a-e4455911db4f,1,1,41.6384708,-80.4947351,POINT (-80.4947351 41.6384708),2022-06-16 00:15:36 EDT,2022-06-16 00:24:42 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG18,Rana catesbeiana,,New,,387470d6-e8ac-4a74-b51a-a00b7579b6a3,Adult,,Female,,50,24.5,4,20.5,BdSwab00129,BacSwab00128,,,,,,,,,,,,,205,,,ToeClip00040,,,,Lost one toe
23ad3cb2-d3ab-46e0-a77e-459cdfdc1f1f,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383456,-80.4948238,POINT (-80.4948238 41.6383456),2022-06-14 23:34:30 EDT,2022-06-15 00:49:11 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG12,Rana catesbeiana,,New,,101cbb74-1941-4e63-8715-f7f42cde7cfd,Juvenile,,Unknown,,66.2,27.5,4.5,23,BDSwab00101,BacSwab00101,MucBath00032,AMPBath00032,,,,AntiBod00032,,,,,,,230,,,ToeClip00027,,,,
327271d7-2534-4f12-bfb0-5d9e2ba3da22,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.638336,-80.4948473,POINT (-80.4948473 41.638336),2022-06-14 23:43:51 EDT,2022-06-15 01:04:53 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG54,Rana catesbeiana,,New,,ef73b9a9-43fd-4665-b62b-e5e56d78c7a9,Adult,,Female,,79,57,4.9,52.1,BDSwab00102,BacSwab00102,MucBath00033,AMPBath00033,,,,AntiBod00033,,,,,,,521,,,ToeClip00033,,,,Lost one toe
e4962054-9ae7-4bd3-bdb1-1b31dc59e071,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383398,-80.4947315,POINT (-80.4947315 41.6383398),2022-06-14 23:45:20 EDT,2022-06-15 00:49:17 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG03,Rana catesbeiana,,New,,97bb8950-1465-4772-a546-f3f8106acdf3,Juvenile,,Unknown,,60.9,24.5,4.3,20.2,BDSwab00103,BacSwab00103,MucBath00034,AMPBath00034,,,,AntiBod00034,,,,,,,202,,,ToeClip00026,,,,
66971cf8-64f2-4fe7-ad6b-c0c841b33a59,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383114,-80.4946392,POINT (-80.4946392 41.6383114),2022-06-14 23:46:56 EDT,2022-06-15 01:14:36 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG18,Rana catesbeiana,,New,,82e477df-ef00-43cc-8721-9d137188b8c7,Juvenile,,Unknown,,51.8,21.25,6.1,15.15,BDSwab00104,BacSwab00104,MucBath00035,AMPBath00035,,,,AntiBod00035,,,,,,,151.5,,,ToeClip00037,,,,Missing A2 prior to clip
a8bb9187-fee9-4d4c-813f-aa406f0725ed,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383861,-80.4948454,POINT (-80.4948454 41.6383861),2022-06-14 23:48:34 EDT,2022-06-15 01:09:40 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG22,Rana catesbeiana,,New,,c5898625-fa67-4f6a-9c95-da4465952f01,Adult,,Female,,76.1,52,5.5,46.5,BDSwab00105,BacSwab00105,MucBath00036,AMPBath00036,,,,AntiBod00036,,,,,,,465,,,ToeClip00035,,,,
7d2c2c16-e00d-4f00-a9b2-b1df0f50b701,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383033,-80.4948283,POINT (-80.4948283 41.6383033),2022-06-14 23:50:42 EDT,2022-06-15 01:15:52 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG29,Rana catesbeiana,,New,,2859fdf8-a928-458f-8c3c-361801d10e96,Adult,,Female,,65.7,28.75,4.1,24.65,BDSwab00093,BacSwab00093,,,,,,,,,,,,,246.5,,,ToeClip00038,,,,
4d7ba195-e252-4844-9672-a2a34728c764,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6384352,-80.4947555,POINT (-80.4947555 41.6384352),2022-06-14 23:53:37 EDT,2022-06-15 01:00:07 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG07,Rana catesbeiana,,New,,81585871-9ebb-48c5-8382-e6b89692b176,Adult,,Male,,105.9,126.35,7.7,118.64999999999999,BDSwab00094,BacSwab00094,,,,,,,,,,,,,1186.5,,,ToeClip00031,,,,Lost one toe
9f24a865-1e8c-42de-9d63-1c2276f2b73a,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383705,-80.4947541,POINT (-80.4947541 41.6383705),2022-06-14 23:56:26 EDT,2022-06-15 00:45:36 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG27,Rana catesbeiana,,New,,ef5d43f9-6489-4800-94c1-790c88e83ecc,Adult,,Female,,131.1,200,0,200,BDSwab00095,BacSwab00095,,,,,,,,,,,,,2000,,,ToeClip00025,,,,Over 200 grams
a3d84320-bbf2-4ce2-8d56-108fd0ab475a,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6384,-80.4947983,POINT (-80.4947983 41.6384),2022-06-15 00:00:02 EDT,2022-06-15 00:43:16 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG55,Rana catesbeiana,,New,,1765ee31-72c2-4dee-8dde-bf99a1058bfa,Adult,,Female,,,200,0,200,BDSwab00096,BacSwab00096,,,,,,,,,,,,,2000,,,ToeClip00024,,,,"Too large to measure
Over 200 grams
Name: Dorothy"
171f8996-4f3b-4b4f-87a7-327ef7229342,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383875,-80.4946722,POINT (-80.4946722 41.6383875),2022-06-15 00:03:27 EDT,2022-06-15 01:11:26 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG02,Rana catesbeiana,,New,,2760d35a-5840-4355-84a1-7c9874ef122e,Juvenile,,Unknown,,50.3,15.25,3.3,11.95,BDSwab00097,BacSwab00097,,,,,,,,,,,,,119.5,,,ToeClip00036,,,,
fdadf93f-7e1a-48fc-ae0e-2a08884f4add,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383964,-80.494672,POINT (-80.494672 41.6383964),2022-06-15 00:05:14 EDT,2022-06-15 00:55:14 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG16,Rana catesbeiana,,New,,e3942673-21fa-45e3-a580-81dc0e8fc6c3,Adult,,Male,,94.1,115.23,11.23,104,BDSwab00098,BacSwab00098,,,,,,,,,,,,,1040,,,ToeClip00029,,,,
3867bbd6-cd37-45c5-94ee-19511d700acc,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6384267,-80.494765,POINT (-80.494765 41.6384267),2022-06-15 00:07:35 EDT,2022-06-15 00:57:26 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG00,Rana catesbeiana,,New,,ab5a2862-c3d6-4d6d-9a9b-68459791aeca,Adult,,Female,,109.2,165.95,3.57,162.38,BDSwab00099,BacSwab00099,,,,,,,,,,,,,1623.8,,,ToeClip00030,,,,
ea2f93f2-6f0c-4c43-abc3-0d5130ea93bc,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6384883,-80.494705,POINT (-80.494705 41.6384883),2022-06-15 00:11:18 EDT,2022-06-15 00:53:17 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG24,Rana catesbeiana,,New,,ec74f99e-2391-43a8-8929-957e37384ab5,Juvenile,,Unknown,,56.1,20,4.3,15.7,BDSwab00100,BacSwab00100,,,,,,,,,,,,,157,,,ToeClip00023,,,,
fa085f2c-5f59-462a-95ea-e42aabfb4159,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6382976,-80.4946893,POINT (-80.4946893 41.6382976),2022-06-15 00:35:59 EDT,2022-06-15 01:01:51 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG13,Rana catesbeiana,,New,,822e5f53-df47-4e14-98c1-37a397341017,Juvenile,,Unknown,,50.8,16.75,4,12.75,BDSwab00106,BacSwab00106,,,,,,,,,,,,,127.5,,,ToeClip00032,,,,
9dbe9e56-0900-4024-92df-aa5cd2d188ae,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383338,-80.4947744,POINT (-80.4947744 41.6383338),2022-06-15 00:37:45 EDT,2022-06-15 01:06:21 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG20,Rana catesbeiana,,New,,d5ac57ec-61e0-4bf7-a8b6-d326e97444b3,Juvenile,,Unknown,,48.6,14,4.5,9.5,BDSwab00107,BacSwab00107,,,,,,,,,,,,,,190,,ToeClip00034,,,,
9034016f-7221-4417-b570-29c0e3c5a716,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.63834,-80.4947467,POINT (-80.4947467 41.63834),2022-06-15 01:16:45 EDT,2022-06-15 01:24:30 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG04,Rana clamitans,,,,,Adult,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486edb7-14e4-4220-90e9-f6617997e449,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6382935,-80.4948194,POINT (-80.4948194 41.6382935),2022-06-15 01:17:47 EDT,2022-06-15 01:24:41 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG05,Rana clamitans,,,,,Adult,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba2bab82-0cd1-415b-856d-93fb5e4b17bd,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6382919,-80.4948366,POINT (-80.4948366 41.6382919),2022-06-15 01:18:03 EDT,2022-06-15 01:24:50 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG51,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,
b32ccab0-de4f-480d-8c96-679a5563d39d,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383626,-80.4948118,POINT (-80.4948118 41.6383626),2022-06-15 01:19:05 EDT,2022-06-15 01:25:00 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG44,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,
91495daf-f2bb-4e3a-b4ef-4f987b0b03af,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383651,-80.4948056,POINT (-80.4948056 41.6383651),2022-06-15 01:19:13 EDT,2022-06-15 01:25:13 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG15,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,
cec94330-4d9b-4b53-89d3-c8c1472bbd7a,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383648,-80.4947848,POINT (-80.4947848 41.6383648),2022-06-15 01:19:20 EDT,2022-06-15 01:25:24 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG14,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,
7225044d-7896-403a-84f2-2a5b1e65de20,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383339,-80.4948153,POINT (-80.4948153 41.6383339),2022-06-15 01:19:27 EDT,2022-06-15 01:25:38 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG43,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,
666554f1-e884-4b1d-9131-eae200185aa2,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383978,-80.4947668,POINT (-80.4947668 41.6383978),2022-06-15 01:19:39 EDT,2022-06-15 01:25:48 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG60,Hyla versicolor,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,
e31a43cf-cc9c-48ce-91fd-c5b818dc4331,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383835,-80.494712,POINT (-80.494712 41.6383835),2022-06-15 01:19:59 EDT,2022-06-15 01:26:02 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG31,Hyla versicolor,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,
d76090e1-49dc-480f-9863-aa2538bcb25d,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383781,-80.4947091,POINT (-80.4947091 41.6383781),2022-06-15 01:20:19 EDT,2022-06-15 01:26:13 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG58,Hyla versicolor,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2390006-d010-46f4-8cd8-465eef5e64ae,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6384,-80.4946667,POINT (-80.4946667 41.6384),2022-06-15 01:20:57 EDT,2022-06-15 01:26:25 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG00,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,
405fb0e9-acf9-4faf-8088-4d71c13359f8,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.638375,-80.49473,POINT (-80.49473 41.638375),2022-06-15 01:22:05 EDT,2022-06-15 01:26:45 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG19,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bfb71ea-5712-404d-b6a4-c23ff2ee59d1,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383649,-80.494747,POINT (-80.494747 41.6383649),2022-06-15 01:22:13 EDT,2022-06-15 01:27:04 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG28,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b9f8665-c3ac-4d3e-be97-eaa2e9c65e63,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383514,-80.4946927,POINT (-80.4946927 41.6383514),2022-06-15 01:22:24 EDT,2022-06-15 01:27:15 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG01,Rana clamitans,,,,,Adult,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947b965-b197-455f-ac66-662565d02e55,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383701,-80.4947674,POINT (-80.4947674 41.6383701),2022-06-15 01:22:40 EDT,2022-06-15 01:27:21 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG06,Rana clamitans,,,,,Adult,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba79308d-534a-408f-8977-11d5bf0f7758,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383403,-80.4947211,POINT (-80.4947211 41.6383403),2022-06-15 01:23:29 EDT,2022-06-15 01:23:43 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG38,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,
55599998-64f9-4b53-9e85-d00d916b91b5,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,1,1,41.6383083,-80.4948067,POINT (-80.4948067 41.6383083),2022-06-15 01:24:08 EDT,2022-06-15 01:24:18 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG33,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,
484e62e3-f8fe-4502-afdb-57e5213f47d4,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6385307,-80.4952945,POINT (-80.4952945 41.6385307),2022-06-15 23:44:18 EDT,2022-06-15 23:46:39 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG07,Rana catesbeiana,,Recapture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bda1ce9b-a024-4bed-8700-e62e3307910b,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6383511,-80.4951622,POINT (-80.4951622 41.6383511),2022-06-15 23:44:56 EDT,2022-06-15 23:47:07 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG07,Rana catesbeiana,,Recapture,,c4905edc-42ee-4512-a1f9-e8a8a4e80096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eff043e5-161e-479c-ab00-88409ea55952,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6380419,-80.4950553,POINT (-80.4950553 41.6380419),2022-06-15 23:47:11 EDT,2022-06-15 23:47:33 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG30,Rana catesbeiana,,New,,c89bae24-af5a-439e-92e1-88086d91943e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63c431ff-e0ab-429b-8d1d-70858f2255eb,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6381771,-80.4948801,POINT (-80.4948801 41.6381771),2022-06-15 23:47:39 EDT,2022-06-15 23:48:45 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG15,Rana catesbeiana,,Recapture,,bf848a34-2be6-4ae6-933b-9970d040119d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e4e3438-964d-40f7-9c3b-bdd47c9e92ce,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6383018,-80.4950784,POINT (-80.4950784 41.6383018),2022-06-15 23:49:06 EDT,2022-06-15 23:49:47 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG40,Rana catesbeiana,,Recapture,,19941e3c-38ef-423c-8214-8c92c8ca7310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3fa0fd1-a962-432f-9a74-781373fbac8f,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6382268,-80.4951506,POINT (-80.4951506 41.6382268),2022-06-15 23:49:48 EDT,2022-06-15 23:50:25 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG34,Rana catesbeiana,,Recapture,,6ac597e0-3a45-417f-94fc-2c1056567207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c315ec4-ddf1-4a12-91e6-fd02fd35583f,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6382488,-80.4952435,POINT (-80.4952435 41.6382488),2022-06-15 23:50:26 EDT,2022-06-15 23:50:54 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG24,Rana catesbeiana,,Recapture,,46fa1fbc-d543-4de6-b918-875fc187e785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f81cf2f-0e79-44bb-ac88-166301758eb6,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6382161,-80.4951557,POINT (-80.4951557 41.6382161),2022-06-15 23:50:56 EDT,2022-06-15 23:51:59 EDT,bdh64@pitt.edu,bdh64@pitt.edu,BAG20,Rana catesbeiana,,Recapture,,48e11475-5f4e-47ee-9b31-cca48bd2ceff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
