fulcrum_id,fulcrum_parent_id,fulcrum_record_id,fulcrum_record_version,version,latitude,longitude,geometry,created_at,updated_at,created_by,updated_by,bag_id,species,species_other,time_of_capture,body_temperature,microhabitat_type,microhabitat_temperature,bag_photo,bag_photo_caption,bag_photo_url,amphibian_comments
fb737b4a-6e95-4589-9bb7-6a9567e13492,7b822f7f-b74b-4db3-af7e-c9910cfc86b8,7b822f7f-b74b-4db3-af7e-c9910cfc86b8,1,1,41.69104913337529,-80.51274651889774,POINT (-80.51274651889774 41.69104913337529),2022-06-04 01:40:12 UTC,2022-06-04 01:40:30 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG22,,,21:40,19.3,Water,19.4,9d2ea998-b62d-4db7-8100-719896a60453,,https://web.fulcrumapp.com/photos/view?photos=9d2ea998-b62d-4db7-8100-719896a60453,
6b107f04-ba1d-4e8b-a69c-56971ea1c2e6,7b822f7f-b74b-4db3-af7e-c9910cfc86b8,7b822f7f-b74b-4db3-af7e-c9910cfc86b8,1,1,41.69054769586026,-80.51281359103267,POINT (-80.51281359103267 41.69054769586026),2022-06-04 02:06:00 UTC,2022-06-04 02:06:22 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG26,,,22:06,18.6,Water,18.9,c46315e9-4b1a-4521-8e9a-751ac49a6686,,https://web.fulcrumapp.com/photos/view?photos=c46315e9-4b1a-4521-8e9a-751ac49a6686,
a91f4e62-b5f4-4455-921f-5b174d7a6e4f,7b822f7f-b74b-4db3-af7e-c9910cfc86b8,7b822f7f-b74b-4db3-af7e-c9910cfc86b8,1,1,41.69054767222717,-80.51281358059077,POINT (-80.51281358059077 41.69054767222717),2022-06-04 02:20:26 UTC,2022-06-04 02:21:55 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG23,,,22:20,18.3,Water,18.4,85f27467-218e-4a65-934a-eb810b311cee,,https://web.fulcrumapp.com/photos/view?photos=85f27467-218e-4a65-934a-eb810b311cee,
d751811c-e4c3-4ed3-901c-da481062bc5f,7b822f7f-b74b-4db3-af7e-c9910cfc86b8,7b822f7f-b74b-4db3-af7e-c9910cfc86b8,1,1,41.69105042340634,-80.51274941865961,POINT (-80.51274941865961 41.69105042340634),2022-06-04 02:41:59 UTC,2022-06-04 02:42:26 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG24,,,22:41,18.4,Water,18.4,e4aeabe4-bb06-4c2a-8a88-61d7429cbb20,,https://web.fulcrumapp.com/photos/view?photos=e4aeabe4-bb06-4c2a-8a88-61d7429cbb20,
77435aa8-ad44-45de-9e44-1826d28f6bfd,7b822f7f-b74b-4db3-af7e-c9910cfc86b8,7b822f7f-b74b-4db3-af7e-c9910cfc86b8,1,1,41.69054719001583,-80.51282661706577,POINT (-80.51282661706577 41.69054719001583),2022-06-04 02:50:54 UTC,2022-06-04 02:51:15 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG20,,,22:50,17.6,Water,18.3,63c7bca6-782d-4afa-a1e9-c5b32cc01b55,,https://web.fulcrumapp.com/photos/view?photos=63c7bca6-782d-4afa-a1e9-c5b32cc01b55,
717c9516-44cf-4c9f-a4d7-a5d9f6e9d2a8,2448adff-c955-4817-a758-4f90ba776fb7,2448adff-c955-4817-a758-4f90ba776fb7,1,1,41.69110537976184,-80.51269453957724,POINT (-80.51269453957724 41.69110537976184),2022-06-04 01:48:46 UTC,2022-06-04 01:49:46 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG19,,,21:48,,Water,18.1,b8b59d63-8091-42a7-8a97-9ebdb33ed067,,https://web.fulcrumapp.com/photos/view?photos=b8b59d63-8091-42a7-8a97-9ebdb33ed067,
2250e6df-c73e-4484-8752-1915a930f4ce,2448adff-c955-4817-a758-4f90ba776fb7,2448adff-c955-4817-a758-4f90ba776fb7,1,1,41.69054718077996,-80.51282653753196,POINT (-80.51282653753196 41.69054718077996),2022-06-04 02:35:11 UTC,2022-06-04 02:35:49 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG10,,,22:35,,Water,,fbc04791-77c1-4cc4-9e10-0c4ab4ac32da,,https://web.fulcrumapp.com/photos/view?photos=fbc04791-77c1-4cc4-9e10-0c4ab4ac32da,
7718bb53-9760-44a7-ad08-999dbf3cf404,34786ec9-ea57-42ef-abe8-ecb1923fa45e,34786ec9-ea57-42ef-abe8-ecb1923fa45e,1,1,41.691071089550086,-80.51264331092803,POINT (-80.51264331092803 41.691071089550086),2022-06-04 01:36:09 UTC,2022-06-04 01:36:58 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG27,,,21:36,18.9,Water,18.7,56fbec9e-101e-4417-af09-00aabf8666f5,,https://web.fulcrumapp.com/photos/view?photos=56fbec9e-101e-4417-af09-00aabf8666f5,
2d7fc315-53de-44df-9091-839c97bb0da4,34786ec9-ea57-42ef-abe8-ecb1923fa45e,34786ec9-ea57-42ef-abe8-ecb1923fa45e,1,1,41.69085664678522,-80.51246445633518,POINT (-80.51246445633518 41.69085664678522),2022-06-04 01:49:28 UTC,2022-06-04 01:50:10 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG08,,,21:49,18.7,Water,18.5,14fb2d7a-b4b0-4b5d-b768-ec56fb2004ab,,https://web.fulcrumapp.com/photos/view?photos=14fb2d7a-b4b0-4b5d-b768-ec56fb2004ab,
f251d764-ce7e-4496-9c75-7b943c36ed84,34786ec9-ea57-42ef-abe8-ecb1923fa45e,34786ec9-ea57-42ef-abe8-ecb1923fa45e,1,1,41.69097900199769,-80.51263382701484,POINT (-80.51263382701484 41.69097900199769),2022-06-04 02:00:58 UTC,2022-06-04 02:01:53 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG09,,,22:00,18.3,Water,18,717d2b8e-a6c6-40e1-b634-b865ab5f6768,,https://web.fulcrumapp.com/photos/view?photos=717d2b8e-a6c6-40e1-b634-b865ab5f6768,
db26ffed-56d9-407c-af47-7a2f09eb0ef6,34786ec9-ea57-42ef-abe8-ecb1923fa45e,34786ec9-ea57-42ef-abe8-ecb1923fa45e,1,1,41.69095115274348,-80.51261960536289,POINT (-80.51261960536289 41.69095115274348),2022-06-04 02:11:49 UTC,2022-06-04 02:12:33 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG21,,,22:11,19.4,Water,18.9,c474a109-30ba-4f9b-a90e-709a2776538c,,https://web.fulcrumapp.com/photos/view?photos=c474a109-30ba-4f9b-a90e-709a2776538c,
450750d3-d6f3-4b37-a2a0-06b2ed88911c,34786ec9-ea57-42ef-abe8-ecb1923fa45e,34786ec9-ea57-42ef-abe8-ecb1923fa45e,1,1,41.69096875474014,-80.5128051806991,POINT (-80.5128051806991 41.69096875474014),2022-06-04 02:58:13 UTC,2022-06-04 02:59:01 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG07,,,22:58,17.5,Water,17.6,e295518a-5b70-4780-8508-db4a1d283e83,,https://web.fulcrumapp.com/photos/view?photos=e295518a-5b70-4780-8508-db4a1d283e83,
3f0acaa3-3f02-4419-b3be-be7ded74fc2d,34786ec9-ea57-42ef-abe8-ecb1923fa45e,34786ec9-ea57-42ef-abe8-ecb1923fa45e,1,1,41.69101814782782,-80.51260705261976,POINT (-80.51260705261976 41.69101814782782),2022-06-04 03:03:38 UTC,2022-06-04 03:04:11 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG01,,,23:03,17.4,Water,17.7,05b3754f-05d1-422e-a128-9a57f827d856,,https://web.fulcrumapp.com/photos/view?photos=05b3754f-05d1-422e-a128-9a57f827d856,
f3e724b1-bf24-4280-8a4d-a6aaf02288ca,a5e89567-64b4-4e4e-9fff-47ab20dc9cf9,a5e89567-64b4-4e4e-9fff-47ab20dc9cf9,1,1,41.69097951251608,-80.51278627993487,POINT (-80.51278627993487 41.69097951251608),2022-06-05 01:24:01 UTC,2022-06-05 01:24:31 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG10,,,21:24,16.8,Water,18.5,a7409d3f-c1d4-4a61-a6c1-141c28dccacb,,https://web.fulcrumapp.com/photos/view?photos=a7409d3f-c1d4-4a61-a6c1-141c28dccacb,
7741bf39-3dad-45f3-aef6-3483a08b9519,a5e89567-64b4-4e4e-9fff-47ab20dc9cf9,a5e89567-64b4-4e4e-9fff-47ab20dc9cf9,1,1,41.690547845004275,-80.51281358521241,POINT (-80.51281358521241 41.690547845004275),2022-06-05 02:09:11 UTC,2022-06-05 02:09:49 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG16,,,22:09,17.1,Water,17.8,e2a701ce-5748-4c34-966e-64ef25e95aee,,https://web.fulcrumapp.com/photos/view?photos=e2a701ce-5748-4c34-966e-64ef25e95aee,
43417e12-f63b-4480-9d30-c878f5370955,a5e89567-64b4-4e4e-9fff-47ab20dc9cf9,a5e89567-64b4-4e4e-9fff-47ab20dc9cf9,1,1,41.69093715208678,-80.51265104347648,POINT (-80.51265104347648 41.69093715208678),2022-06-05 02:29:50 UTC,2022-06-05 02:30:24 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG15,,,22:29,16.1,Water,17.5,42b5c9fe-03ae-48e8-853c-3ac8332f56ab,,https://web.fulcrumapp.com/photos/view?photos=42b5c9fe-03ae-48e8-853c-3ac8332f56ab,
21948213-2cef-4dff-9ddc-b6b9bed21a1c,a5e89567-64b4-4e4e-9fff-47ab20dc9cf9,a5e89567-64b4-4e4e-9fff-47ab20dc9cf9,1,1,41.69054758305347,-80.5128135998778,POINT (-80.5128135998778 41.69054758305347),2022-06-05 02:46:11 UTC,2022-06-05 02:46:41 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG11,,,22:46,16.3,Water,16.6,c69daa49-05e3-44de-9c05-35fdd952230e,,https://web.fulcrumapp.com/photos/view?photos=c69daa49-05e3-44de-9c05-35fdd952230e,
53be9c2b-e294-4e29-9c71-d45ee89499af,a5e89567-64b4-4e4e-9fff-47ab20dc9cf9,a5e89567-64b4-4e4e-9fff-47ab20dc9cf9,1,1,41.691029928474165,-80.5128371413472,POINT (-80.5128371413472 41.691029928474165),2022-06-05 02:55:48 UTC,2022-06-05 02:56:11 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG02,,,22:55,17.1,Water,14.5,658012df-3f10-4f30-a88c-791875432222,,https://web.fulcrumapp.com/photos/view?photos=658012df-3f10-4f30-a88c-791875432222,
3713aa7c-296b-4528-8254-26f71fb2deb0,581137d2-2a8f-49d2-aef0-857482ed695e,581137d2-2a8f-49d2-aef0-857482ed695e,1,1,41.69089943640091,-80.51269671887206,POINT (-80.51269671887206 41.69089943640091),2022-06-05 01:23:00 UTC,2022-06-05 01:23:48 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG27,,,21:23,18.1,Water,18.1,97dfa25c-5a43-4420-b10c-4e855f19c96c,,https://web.fulcrumapp.com/photos/view?photos=97dfa25c-5a43-4420-b10c-4e855f19c96c,
7c3ad5bd-6e65-4669-afa7-bd5ebce9932f,581137d2-2a8f-49d2-aef0-857482ed695e,581137d2-2a8f-49d2-aef0-857482ed695e,1,1,41.69095853209351,-80.51281644595238,POINT (-80.51281644595238 41.69095853209351),2022-06-05 01:36:46 UTC,2022-06-05 01:37:11 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG24,,,21:36,18.6,Water,18.4,bac00f18-3683-4f9f-8a25-d52ef898c4fa,,https://web.fulcrumapp.com/photos/view?photos=bac00f18-3683-4f9f-8a25-d52ef898c4fa,
012ca407-a58a-465e-8105-b082ea1a7596,581137d2-2a8f-49d2-aef0-857482ed695e,581137d2-2a8f-49d2-aef0-857482ed695e,1,1,41.69106533729303,-80.51263029925515,POINT (-80.51263029925515 41.69106533729303),2022-06-05 01:42:03 UTC,2022-06-05 01:42:27 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG23,,,21:42,18.1,Water,18.3,6a2523d1-4f17-4c5e-a43e-5503a65a4e76,,https://web.fulcrumapp.com/photos/view?photos=6a2523d1-4f17-4c5e-a43e-5503a65a4e76,
b227dc07-baf5-4d1a-9ef8-2d64bfb919ac,581137d2-2a8f-49d2-aef0-857482ed695e,581137d2-2a8f-49d2-aef0-857482ed695e,1,1,41.691106595137796,-80.51261398948776,POINT (-80.51261398948776 41.691106595137796),2022-06-05 01:50:19 UTC,2022-06-05 01:50:44 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG29,,,21:50,18,Water,17.9,db14de76-53d0-415c-80ad-6b69a9146e4c,,https://web.fulcrumapp.com/photos/view?photos=db14de76-53d0-415c-80ad-6b69a9146e4c,
f493fb99-20b7-47a3-9f9b-cf43262fcabc,581137d2-2a8f-49d2-aef0-857482ed695e,581137d2-2a8f-49d2-aef0-857482ed695e,1,1,41.69106533729303,-80.51263029925515,POINT (-80.51263029925515 41.69106533729303),2022-06-05 01:56:03 UTC,2022-06-05 01:56:29 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG19,,,21:56,18.3,Water,18.2,c0b2ba9a-f34c-4a8a-b265-bfdcfb076d6e,,https://web.fulcrumapp.com/photos/view?photos=c0b2ba9a-f34c-4a8a-b265-bfdcfb076d6e,
4207ed6b-f379-4f14-981c-a861dfbb3e19,581137d2-2a8f-49d2-aef0-857482ed695e,581137d2-2a8f-49d2-aef0-857482ed695e,1,1,41.69093195818522,-80.51256495535421,POINT (-80.51256495535421 41.69093195818522),2022-06-05 02:13:44 UTC,2022-06-05 02:14:33 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG28,,,22:13,17.8,Water,17.9,2132ad6d-299a-4235-a904-6861f1256c61,,https://web.fulcrumapp.com/photos/view?photos=2132ad6d-299a-4235-a904-6861f1256c61,
cc2b821d-7ff5-468b-9e24-68574201fe73,581137d2-2a8f-49d2-aef0-857482ed695e,581137d2-2a8f-49d2-aef0-857482ed695e,1,1,41.69085425794303,-80.5126534682517,POINT (-80.5126534682517 41.69085425794303),2022-06-05 02:39:24 UTC,2022-06-05 02:39:50 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG22,,,22:39,17.6,Water,17.5,66199b2e-e4db-4ed7-b3f1-2455e8bac7b6,,https://web.fulcrumapp.com/photos/view?photos=66199b2e-e4db-4ed7-b3f1-2455e8bac7b6,
bce7ba3e-6a64-4415-8342-51fa64765a2f,581137d2-2a8f-49d2-aef0-857482ed695e,581137d2-2a8f-49d2-aef0-857482ed695e,1,1,41.69106533729303,-80.51263029925515,POINT (-80.51263029925515 41.69106533729303),2022-06-05 02:57:34 UTC,2022-06-05 02:57:58 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG20,,,22:57,17.1,Water,16.9,af6f4f1a-6b7a-45be-a6f0-5f82d7d81df6,,https://web.fulcrumapp.com/photos/view?photos=af6f4f1a-6b7a-45be-a6f0-5f82d7d81df6,
0da20313-7ea4-40f4-8dbe-080845bc5556,0428db50-7fcd-4a75-a118-969172dd4c69,0428db50-7fcd-4a75-a118-969172dd4c69,1,1,41.69102389080817,-80.51267117203781,POINT (-80.51267117203781 41.69102389080817),2022-06-05 01:30:55 UTC,2022-06-05 01:31:31 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG08,,,21:30,,Water,18.2,9faa1400-f320-4279-a678-4de9e08c8858,,https://web.fulcrumapp.com/photos/view?photos=9faa1400-f320-4279-a678-4de9e08c8858,
ccd6a8a3-0eae-4de0-88b9-cf394bcdf827,0428db50-7fcd-4a75-a118-969172dd4c69,0428db50-7fcd-4a75-a118-969172dd4c69,1,1,41.69102389080817,-80.51267117203781,POINT (-80.51267117203781 41.69102389080817),2022-06-05 01:37:20 UTC,2022-06-05 01:38:11 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG04,,,21:37,,Water,18.1,42c7fa8c-12d0-42e7-8333-32fa22a8ff71,,https://web.fulcrumapp.com/photos/view?photos=42c7fa8c-12d0-42e7-8333-32fa22a8ff71,
bd17f5b8-ba48-4f4f-8dd7-a6645d155414,0428db50-7fcd-4a75-a118-969172dd4c69,0428db50-7fcd-4a75-a118-969172dd4c69,1,1,41.69119548522093,-80.51273209050345,POINT (-80.51273209050345 41.69119548522093),2022-06-05 02:03:59 UTC,2022-06-05 02:04:44 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG07,,,22:03,,Water,18.2,081ffaf1-bbd6-43be-9e07-f9c414eb0baf,,https://web.fulcrumapp.com/photos/view?photos=081ffaf1-bbd6-43be-9e07-f9c414eb0baf,
0b23c618-1be2-4602-aef0-1f37791e35d7,0428db50-7fcd-4a75-a118-969172dd4c69,0428db50-7fcd-4a75-a118-969172dd4c69,1,1,41.690679708536905,-80.51250046387882,POINT (-80.51250046387882 41.690679708536905),2022-06-05 02:08:56 UTC,2022-06-05 02:09:38 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG21,,,22:08,,Water,17.8,dc5945cf-aee8-4d60-8694-0b23a63ae3e1,,https://web.fulcrumapp.com/photos/view?photos=dc5945cf-aee8-4d60-8694-0b23a63ae3e1,
234c5148-5a96-4aa6-a3fc-0e6c1354a92f,0428db50-7fcd-4a75-a118-969172dd4c69,0428db50-7fcd-4a75-a118-969172dd4c69,1,1,41.69102389080817,-80.51267117203781,POINT (-80.51267117203781 41.69102389080817),2022-06-05 02:11:47 UTC,2022-06-05 02:12:33 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG06,,,22:11,,Water,18,eea0b59e-57db-4ae3-8303-87b0f23b7bbf,,https://web.fulcrumapp.com/photos/view?photos=eea0b59e-57db-4ae3-8303-87b0f23b7bbf,
de7f482f-1a67-4c85-addb-54c1a6512865,0428db50-7fcd-4a75-a118-969172dd4c69,0428db50-7fcd-4a75-a118-969172dd4c69,1,1,41.690598883180456,-80.51280103544748,POINT (-80.51280103544748 41.690598883180456),2022-06-05 02:34:59 UTC,2022-06-05 02:35:42 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG18,,,22:34,16,Water,16,0a1050b0-3f87-4c36-953d-e98c5aa34df5,,https://web.fulcrumapp.com/photos/view?photos=0a1050b0-3f87-4c36-953d-e98c5aa34df5,
e705bfa2-2d6d-43c2-9769-4b1115856044,0428db50-7fcd-4a75-a118-969172dd4c69,0428db50-7fcd-4a75-a118-969172dd4c69,1,1,41.69054718077996,-80.51282653753196,POINT (-80.51282653753196 41.69054718077996),2022-06-05 02:38:50 UTC,2022-06-05 02:39:26 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG05,,,22:38,16,Water,16,9b8b5c98-b4a1-43da-bb76-7abafdfefa03,,https://web.fulcrumapp.com/photos/view?photos=9b8b5c98-b4a1-43da-bb76-7abafdfefa03,
26039ce2-5ab1-41d9-a962-755504605405,0428db50-7fcd-4a75-a118-969172dd4c69,0428db50-7fcd-4a75-a118-969172dd4c69,1,1,41.69102389080817,-80.51267117203781,POINT (-80.51267117203781 41.69102389080817),2022-06-05 02:46:18 UTC,2022-06-05 02:47:03 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG03,,,22:46,,Water,16.3,dd03eecf-6e5c-40cd-a09b-eaaf5cb4ea88,,https://web.fulcrumapp.com/photos/view?photos=dd03eecf-6e5c-40cd-a09b-eaaf5cb4ea88,
0b8d610a-7c6e-4709-b49a-36a7cc2c32d4,97f1677a-f2aa-4aac-9ec5-6a724170a3dd,97f1677a-f2aa-4aac-9ec5-6a724170a3dd,1,1,41.69186120440375,-80.49979942918534,POINT (-80.49979942918534 41.69186120440375),2022-06-08 01:15:31 UTC,2022-06-08 01:22:12 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG11,,,21:21,,Dry ground,17.8,,,,
9074e7e4-8dfa-4732-b82c-c9c66da3118d,97f1677a-f2aa-4aac-9ec5-6a724170a3dd,97f1677a-f2aa-4aac-9ec5-6a724170a3dd,1,1,41.692021018618576,-80.50065756264141,POINT (-80.50065756264141 41.692021018618576),2022-06-08 02:11:34 UTC,2022-06-08 02:28:16 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG14,,,22:11,17.6,Emergent Vegetation (Lower than 1m),18.5,030a9da8-e572-4163-ad1b-5ffc2d8beb0b,,https://web.fulcrumapp.com/photos/view?photos=030a9da8-e572-4163-ad1b-5ffc2d8beb0b,
aee2a27f-6966-4884-a064-18f0063d508e,97f1677a-f2aa-4aac-9ec5-6a724170a3dd,97f1677a-f2aa-4aac-9ec5-6a724170a3dd,1,1,41.69161983471513,-80.50083287227942,POINT (-80.50083287227942 41.69161983471513),2022-06-08 02:28:17 UTC,2022-06-08 02:29:01 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG13,,,22:28,18.2,Water,18.6,2c4565aa-877e-49ba-891b-a7bdb3640225,,https://web.fulcrumapp.com/photos/view?photos=2c4565aa-877e-49ba-891b-a7bdb3640225,
4a833bb2-d229-4d85-9b6f-512a5756927d,97f1677a-f2aa-4aac-9ec5-6a724170a3dd,97f1677a-f2aa-4aac-9ec5-6a724170a3dd,1,1,41.69156788068157,-80.50085767086834,POINT (-80.50085767086834 41.69156788068157),2022-06-08 02:35:28 UTC,2022-06-08 02:35:45 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG34,,,22:35,16.9,Emergent Vegetation (Lower than 1m),18.6,,,,
c4f7aac3-6ed0-4b8a-8459-be55ffa3d6e2,97f1677a-f2aa-4aac-9ec5-6a724170a3dd,97f1677a-f2aa-4aac-9ec5-6a724170a3dd,1,1,41.692021018618576,-80.50065756264141,POINT (-80.50065756264141 41.692021018618576),2022-06-08 02:49:49 UTC,2022-06-08 02:50:30 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG45,,,22:49,17.3,Emergent Vegetation (Lower than 1m),,,,,
d4d1de73-9014-476f-b41a-2ac3deba165d,3e443347-f233-4748-9595-6c9d63f7ab76,3e443347-f233-4748-9595-6c9d63f7ab76,1,1,41.692029721978,-80.50037319962036,POINT (-80.50037319962036 41.692029721978),2022-06-08 01:23:23 UTC,2022-06-08 01:25:44 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG12,,,21:23,,Emergent Vegetation (Lower than 1m),12.7,b308e4da-af1c-4ab2-9c92-7f1f5a9d147b,,https://web.fulcrumapp.com/photos/view?photos=b308e4da-af1c-4ab2-9c92-7f1f5a9d147b,
2c84485e-2c86-4e49-aabc-ef5cb9694ceb,3e443347-f233-4748-9595-6c9d63f7ab76,3e443347-f233-4748-9595-6c9d63f7ab76,1,1,41.69184990460928,-80.5010648128299,POINT (-80.5010648128299 41.69184990460928),2022-06-08 02:14:57 UTC,2022-06-08 02:16:07 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG21,,,22:14,13.9,Tree/Log/Bush (Lower than 1m),14.7,37006d50-2a70-4b9e-a92e-ae031c512c73,,https://web.fulcrumapp.com/photos/view?photos=37006d50-2a70-4b9e-a92e-ae031c512c73,
8f569f73-5557-45c1-9444-2f0cd3422ce0,3e443347-f233-4748-9595-6c9d63f7ab76,3e443347-f233-4748-9595-6c9d63f7ab76,1,1,41.691484099677126,-80.49911077607007,POINT (-80.49911077607007 41.691484099677126),2022-06-08 02:19:22 UTC,2022-06-08 02:20:23 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG22,,,22:19,12.9,Tree/Log/Bush (Higher than 1m),13.2,14a0237b-4300-4e63-bf76-01493b0eb6a1,,https://web.fulcrumapp.com/photos/view?photos=14a0237b-4300-4e63-bf76-01493b0eb6a1,
a8315c4c-d716-426c-a299-3febbee5e072,3e443347-f233-4748-9595-6c9d63f7ab76,3e443347-f233-4748-9595-6c9d63f7ab76,1,1,41.691043655139985,-80.50038744601336,POINT (-80.50038744601336 41.691043655139985),2022-06-08 02:31:44 UTC,2022-06-08 02:32:48 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG23,,,22:31,17,Wet ground,16.6,f0aca13d-4a9a-4d5b-bb08-0468b23c22cb,,https://web.fulcrumapp.com/photos/view?photos=f0aca13d-4a9a-4d5b-bb08-0468b23c22cb,
343f4711-f444-4eab-bab1-eefb97220267,3e443347-f233-4748-9595-6c9d63f7ab76,3e443347-f233-4748-9595-6c9d63f7ab76,1,1,41.691386577631,-80.49945389055588,POINT (-80.49945389055588 41.691386577631),2022-06-08 03:05:24 UTC,2022-06-08 03:05:57 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG30,,,23:05,11.7,Tree/Log/Bush (Higher than 1m),11.2,0a68a769-03b6-4768-9e38-e962f8493daf,,https://web.fulcrumapp.com/photos/view?photos=0a68a769-03b6-4768-9e38-e962f8493daf,
2239b5c4-3d00-46a6-9845-834e6ab40aed,61724611-2e12-4b06-b616-4ef5c0f365fa,61724611-2e12-4b06-b616-4ef5c0f365fa,1,1,41.69135242374171,-80.4996381269011,POINT (-80.4996381269011 41.69135242374171),2022-06-08 01:25:12 UTC,2022-06-08 01:26:06 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG11,,,21:25,,Dry ground,12.7,3d1ac159-f021-4db7-b519-2331ff6e21ad,,https://web.fulcrumapp.com/photos/view?photos=3d1ac159-f021-4db7-b519-2331ff6e21ad,
c436d20b-b64b-4f2c-a348-afd392ac1e09,61724611-2e12-4b06-b616-4ef5c0f365fa,61724611-2e12-4b06-b616-4ef5c0f365fa,1,1,41.69178972024628,-80.50060188405261,POINT (-80.50060188405261 41.69178972024628),2022-06-08 01:53:54 UTC,2022-06-08 02:18:35 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG04,,,21:53,,Water,18.7,7bcf5d12-9636-487d-b9f3-4cd9c18faa17,,https://web.fulcrumapp.com/photos/view?photos=7bcf5d12-9636-487d-b9f3-4cd9c18faa17,
115ee8c1-4f42-4639-b7c7-77bb566f634f,61724611-2e12-4b06-b616-4ef5c0f365fa,61724611-2e12-4b06-b616-4ef5c0f365fa,1,1,41.691848016382835,-80.50073012717114,POINT (-80.50073012717114 41.691848016382835),2022-06-08 02:18:37 UTC,2022-06-08 02:19:24 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG03,,,22:18,,Emergent Vegetation (Higher than 1m),14.4,de02c9d9-8334-4f74-9406-7bf26b33b838,,https://web.fulcrumapp.com/photos/view?photos=de02c9d9-8334-4f74-9406-7bf26b33b838,
b7cef755-b46e-4190-9630-28e8f85197ef,61724611-2e12-4b06-b616-4ef5c0f365fa,61724611-2e12-4b06-b616-4ef5c0f365fa,1,1,41.69144076549545,-80.49911213443967,POINT (-80.49911213443967 41.69144076549545),2022-06-08 02:37:50 UTC,2022-06-08 02:38:19 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG01,,,22:37,,Water,,571b71b4-c6f5-4fdc-a3b9-545a0e768364,,https://web.fulcrumapp.com/photos/view?photos=571b71b4-c6f5-4fdc-a3b9-545a0e768364,
073cb4d0-f770-4dae-a38b-4e174b6ecb3e,61724611-2e12-4b06-b616-4ef5c0f365fa,61724611-2e12-4b06-b616-4ef5c0f365fa,1,1,41.69139276579219,-80.49910454834243,POINT (-80.49910454834243 41.69139276579219),2022-06-08 02:49:27 UTC,2022-06-08 02:50:36 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG05,,,22:49,,Water,,0fb737ff-a9aa-4119-acfc-76e174eed22d,,https://web.fulcrumapp.com/photos/view?photos=0fb737ff-a9aa-4119-acfc-76e174eed22d,
