fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,change_type,status,project,assigned_to,latitude,longitude,geometry,location,species,capture_date,cmr_id,cmr_id_other,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
357f2934-a97e-420d-9340-df83654030c3,2022-05-20 02:11:02 EDT,2022-05-20 02:11:11 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-20 12:53:09 EDT,2022-05-20 12:53:09 EDT,1,create,,,,41.6419272,-80.4281024,POINT (-80.4281024 41.6419272),Admin Pond,,2022-05-19,B2,,296.9,2.18,,,310.94843
8587650d-e715-469e-bec9-3c1727c51ca1,2022-05-20 02:13:17 EDT,2022-05-20 02:13:37 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-20 12:53:09 EDT,2022-05-20 12:53:09 EDT,1,create,,,,41.641907,-80.4281144,POINT (-80.4281144 41.641907),Admin Pond,,2022-05-19,A3B2,,282.3999938964844,3.083,,,166.5
63928a8b-bc3f-43eb-912a-c0eaf88444d2,2022-05-20 02:15:22 EDT,2022-05-20 02:16:07 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-20 12:53:10 EDT,2022-05-20 12:53:10 EDT,1,create,,,,41.6418511,-80.4281153,POINT (-80.4281153 41.6418511),Admin Pond,,2022-05-19,,B1B2,282.3999938964844,1.94,,,0.002880277
71643ec1-cc76-4ccd-b969-09f38eda3867,2022-05-20 02:17:40 EDT,2022-05-20 02:17:49 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-20 12:53:10 EDT,2022-05-20 12:53:10 EDT,1,create,,,,41.6419298,-80.4280916,POINT (-80.4280916 41.6419298),Admin Pond,,2022-05-19,A3B2,,282.3999938964844,1.9,,,270.00046
2765fa30-d94c-4fcb-9343-55b9133d6ebc,2022-05-20 02:19:46 EDT,2022-05-20 02:19:49 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-20 12:53:10 EDT,2022-05-20 12:53:10 EDT,1,create,,,,41.6418732,-80.4280292,POINT (-80.4280292 41.6418732),Admin Pond,,2022-05-19,A4,,282.3999938964844,2.58,,,359.9998
0e5ae94d-5bd1-48b2-abd4-cce9c2d9e342,2022-05-20 02:22:25 EDT,2022-05-20 02:22:35 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-20 12:53:10 EDT,2022-05-20 12:53:10 EDT,1,create,,,,41.641937,-80.4281515,POINT (-80.4281515 41.641937),Admin Pond,,2022-05-19,A2,,282.3999938964844,3.46,,,70.10025
85800845-46bf-4672-970d-8c960dd9777c,2022-05-20 02:24:59 EDT,2022-05-20 02:25:04 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-20 12:53:11 EDT,2022-05-20 12:53:11 EDT,1,create,,,,41.6418766,-80.428042,POINT (-80.428042 41.6418766),Admin Pond,,2022-05-19,A3,,282.3999938964844,3.1,,,304.36288
28fa1e78-cc91-4a23-8705-340e7a38a0dd,2022-05-20 02:26:42 EDT,2022-05-20 02:26:45 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-20 12:53:11 EDT,2022-05-20 12:53:11 EDT,1,create,,,,41.6419057,-80.4280383,POINT (-80.4280383 41.6419057),Admin Pond,,2022-05-19,A4,,282.3999938964844,2.283,,,44.011024
884e45e1-bee9-4794-9894-0b32ddd3b264,2022-05-20 14:50:52 EDT,2022-05-20 14:51:01 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-20 15:39:27 EDT,2022-05-20 15:39:27 EDT,1,create,,,,41.6419883,-80.4279933,POINT (-80.4279933 41.6419883),Admin Pond,Pseudacris crucifer,2022-05-19,B4,,283.7,1.616,,,180.0
f4a81427-24ba-464d-911a-e6b1eccf14b4,2022-05-27 00:19:36 EDT,2022-05-27 00:22:52 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-27 01:30:57 EDT,2022-05-27 01:30:57 EDT,1,create,,,,41.5696839,-80.4557835,POINT (-80.4557835 41.5696839),Wood Lab Pond,Rana catesbeiana,2022-05-27,A2,,330.0,21.6,,,180.06903
70fb0551-610d-46ad-ae59-33bffa0a7d14,2022-05-27 00:23:01 EDT,2022-05-27 00:23:10 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-27 01:30:57 EDT,2022-05-27 01:30:57 EDT,1,create,,,,41.569561,-80.4557623,POINT (-80.4557623 41.569561),Wood Lab Pond,Rana catesbeiana,2022-05-27,A2,,311.5,6.6,,,180.0
a693e329-f871-4247-8d4d-1ca915832a9e,2022-05-27 00:23:32 EDT,2022-05-27 00:25:11 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-27 01:30:58 EDT,2022-05-27 01:30:58 EDT,1,create,,,,41.5698363,-80.4554318,POINT (-80.4554318 41.5698363),Wood Lab Pond,Rana catesbeiana,2022-05-27,A3,,311.5,7.185,,,5.088888e-13
f152c6ed-4618-4671-ac72-6f573ea37ece,2022-05-27 00:27:05 EDT,2022-05-27 00:28:30 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-27 01:30:58 EDT,2022-05-27 01:30:58 EDT,1,create,,,,41.5696525,-80.4559192,POINT (-80.4559192 41.5696525),Wood Lab Pond,Rana catesbeiana,2022-05-27,A4,,311.5,23.6,,,90.0
830a9d2b-02c3-47cb-bc5b-985a81fd7b2b,2022-05-27 00:28:41 EDT,2022-05-27 00:37:16 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-27 01:30:58 EDT,2022-05-27 01:30:58 EDT,1,create,,,,41.569615,-80.4557433,POINT (-80.4557433 41.569615),Wood Lab Pond,Rana catesbeiana,2022-05-27,B2,,311.5,6.1,,,180.0
776a8e42-c8ed-4e33-936a-d7084502e091,2022-05-27 23:05:14 EDT,2022-05-27 23:05:33 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-27 23:58:38 EDT,2022-05-27 23:58:38 EDT,1,create,,,,41.5696371,-80.455805,POINT (-80.455805 41.5696371),Wood Lab Pond,Rana catesbeiana,2022-05-27,B3,,349.0,4.65,,,180.0
78c44912-ca51-4143-a400-92b454e64146,2022-06-03 23:12:00 EDT,2022-06-03 23:12:07 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-04 20:30:18 EDT,2022-06-04 20:30:18 EDT,1,create,,,,41.6911333,-80.5124567,POINT (-80.5124567 41.6911333),Wood Lab Pond,Rana catesbeiana,2022-05-27,A2,,315.2,1.8,,,0.0022624827
03085e1c-a035-447f-9bfd-142d59db522d,2022-06-03 23:15:23 EDT,2022-06-03 23:15:29 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-04 20:30:18 EDT,2022-06-04 20:30:18 EDT,1,create,,,,41.6912365,-80.5125387,POINT (-80.5125387 41.6912365),Wood Lab Pond,Rana catesbeiana,2022-05-27,A3,,279.3,1.8,,,207.81558
74b4226a-b0fb-492b-bbea-12c03ed0611f,2022-06-03 23:46:59 EDT,2022-06-03 23:47:09 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-04 20:30:19 EDT,2022-06-04 20:30:19 EDT,1,create,,,,41.6912167,-80.5124817,POINT (-80.5124817 41.6912167),Wood Lab Pond,Rana catesbeiana,2022-05-27,A4,,278.7,1.9,,,90.0
c80eee86-7743-4003-8dbe-55542e84c9fc,2022-06-04 23:07:43 EDT,2022-06-04 23:11:42 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-05 12:04:43 EDT,2022-06-05 12:04:43 EDT,1,create,,,,41.6912211,-80.5125105,POINT (-80.5125105 41.6912211),Phelps Pond,Rana catesbeiana,2022-06-04,B2,,283.3,1.983,,,276.45657
bc8c8f0f-3fc0-4238-b262-9dc62c8728cd,2022-06-04 23:12:20 EDT,2022-06-04 23:12:29 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-05 12:04:44 EDT,2022-06-05 12:04:44 EDT,1,create,,,,41.6912198,-80.5125583,POINT (-80.5125583 41.6912198),Phelps Pond,Rana catesbeiana,2022-06-04,B3,,284.1,1.54,,,257.90186
55e279cf-b8f9-4627-b306-3ef2094af252,2022-06-04 23:14:08 EDT,2022-06-04 23:14:17 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-05 12:04:45 EDT,2022-06-05 12:04:45 EDT,1,create,,,,41.6912585,-80.512538,POINT (-80.512538 41.6912585),Phelps Pond,Rana catesbeiana,2022-06-04,B4,,286.29998779296875,1.48,,,80.76036
d6ddf0f7-2c32-479b-9fca-3922d56c504d,2022-06-04 23:15:37 EDT,2022-06-05 00:24:59 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-05 12:04:45 EDT,2022-06-05 12:04:45 EDT,1,create,,,,41.6912339,-80.5124488,POINT (-80.5124488 41.6912339),Phelps Pond,Rana catesbeiana,2022-06-04,A2B2,,277.9,1.94,,,140.97197
d16512df-f936-46b3-8833-51ad681256b6,2022-06-04 23:17:05 EDT,2022-06-05 00:26:08 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-05 12:04:46 EDT,2022-06-05 12:04:46 EDT,1,create,,,,41.6912093,-80.5125407,POINT (-80.5125407 41.6912093),Phelps Pond,Rana catesbeiana,2022-06-04,A2B3,,274.7,1.433,,,67.46702
f4a2c8bb-c8b2-4a4f-b2dc-a1e52aad1eba,2022-06-08 01:15:09 EDT,2022-06-08 01:15:28 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-08 12:50:11 EDT,2022-06-08 12:50:11 EDT,1,create,,,,41.6918622,-80.4997764,POINT (-80.4997764 41.6918622),RV Pond,Rana catesbeiana,2022-06-04,A2,,280.4,3.5,,,302.7049
aadd5160-95f6-40e5-9f21-ebf1ecd2ee8d,2022-06-08 01:18:30 EDT,2022-06-08 01:18:42 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-08 12:50:12 EDT,2022-06-08 12:50:12 EDT,1,create,,,,41.6918387,-80.4997745,POINT (-80.4997745 41.6918387),RV Pond,Rana catesbeiana,2022-06-04,A3,,281.0,1.5,,,101.02852
7596b49b-9cb9-4cfa-a576-d70769fba08f,2022-06-08 01:20:15 EDT,2022-06-08 01:20:57 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-08 12:50:12 EDT,2022-06-08 12:50:12 EDT,1,create,,,,41.6918142,-80.4998058,POINT (-80.4998058 41.6918142),RV Pond,Rana catesbeiana,2022-06-04,A3A4,,282.8,1.74,,,357.5825
18cf979a-b3fa-433c-94e3-1d5522b8f42d,2022-06-08 01:23:03 EDT,2022-06-08 01:23:26 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-08 12:50:13 EDT,2022-06-08 12:50:13 EDT,1,create,,,,41.6918139,-80.4997888,POINT (-80.4997888 41.6918139),RV Pond,Rana catesbeiana,2022-06-04,A4,,285.2,1.4,,,274.29053
0eedb390-6cb0-4a06-a912-2c2e5d489393,2022-06-08 01:24:38 EDT,2022-06-08 01:24:50 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-08 12:50:13 EDT,2022-06-08 12:50:13 EDT,1,create,,,,41.6918454,-80.4998117,POINT (-80.4998117 41.6918454),RV Pond,Rana catesbeiana,2022-06-04,B2,,285.5,1.9,,,49.304893
17ad93d0-53d4-4bac-8869-f34ad0ad60b9,2022-06-08 01:26:34 EDT,2022-06-08 01:27:06 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-08 12:50:13 EDT,2022-06-08 12:50:13 EDT,1,create,,,,41.6918381,-80.4997931,POINT (-80.4997931 41.6918381),RV Pond,Rana catesbeiana,2022-06-04,B3,,288.0,1.84,,,30.744024
87d2e23b-f3d6-49f7-9a33-2918eb5bfc98,2022-06-08 01:27:41 EDT,2022-06-08 01:27:49 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-08 12:50:13 EDT,2022-06-08 12:50:13 EDT,1,create,,,,41.6918231,-80.499836,POINT (-80.499836 41.6918231),RV Pond,Rana catesbeiana,2022-06-04,B4,,288.7,1.4,,,185.97716
f4a2c8bb-c8b2-4a4f-b2dc-a1e52aad1eba,2022-06-08 01:15:09 EDT,2022-06-08 16:30:26 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-08 12:50:11 EDT,2022-06-08 18:55:44 EDT,2,update,,,,41.6918622,-80.4997764,POINT (-80.4997764 41.6918622),RV Pond,Rana catesbeiana,2022-06-07,A2,,280.4,3.5,,,302.7049
aadd5160-95f6-40e5-9f21-ebf1ecd2ee8d,2022-06-08 01:18:30 EDT,2022-06-08 16:30:21 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-08 12:50:12 EDT,2022-06-08 18:55:45 EDT,2,update,,,,41.6918387,-80.4997745,POINT (-80.4997745 41.6918387),RV Pond,Rana catesbeiana,2022-06-07,A3,,281.0,1.5,,,101.02852
7596b49b-9cb9-4cfa-a576-d70769fba08f,2022-06-08 01:20:15 EDT,2022-06-08 16:30:08 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-08 12:50:12 EDT,2022-06-08 18:55:45 EDT,2,update,,,,41.6918142,-80.4998058,POINT (-80.4998058 41.6918142),RV Pond,Rana catesbeiana,2022-06-07,A3A4,,282.8,1.74,,,357.5825
18cf979a-b3fa-433c-94e3-1d5522b8f42d,2022-06-08 01:23:03 EDT,2022-06-08 16:30:02 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-08 12:50:13 EDT,2022-06-08 18:55:46 EDT,2,update,,,,41.6918139,-80.4997888,POINT (-80.4997888 41.6918139),RV Pond,Rana catesbeiana,2022-06-07,A4,,285.2,1.4,,,274.29053
0eedb390-6cb0-4a06-a912-2c2e5d489393,2022-06-08 01:24:38 EDT,2022-06-08 16:30:15 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-08 12:50:13 EDT,2022-06-08 18:55:47 EDT,2,update,,,,41.6918454,-80.4998117,POINT (-80.4998117 41.6918454),RV Pond,Rana catesbeiana,2022-06-07,B2,,285.5,1.9,,,49.304893
17ad93d0-53d4-4bac-8869-f34ad0ad60b9,2022-06-08 01:26:34 EDT,2022-06-08 16:29:50 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-08 12:50:13 EDT,2022-06-08 18:55:47 EDT,2,update,,,,41.6918381,-80.4997931,POINT (-80.4997931 41.6918381),RV Pond,Rana catesbeiana,2022-06-07,B3,,288.0,1.84,,,30.744024
87d2e23b-f3d6-49f7-9a33-2918eb5bfc98,2022-06-08 01:27:41 EDT,2022-06-08 16:29:46 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-08 12:50:13 EDT,2022-06-08 18:55:48 EDT,2,update,,,,41.6918231,-80.499836,POINT (-80.499836 41.6918231),RV Pond,Rana catesbeiana,2022-06-07,B4,,288.7,1.4,,,185.97716
12998a52-91b8-4c54-8d8d-d60450f528de,2022-06-08 22:38:17 EDT,2022-06-08 22:38:33 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-09 11:30:56 EDT,2022-06-09 11:30:56 EDT,1,create,,,,41.6918233,-80.4997733,POINT (-80.4997733 41.6918233),RV Pond,Rana catesbeiana,2022-06-07,A2,,284.1000061035156,1.3,,,256.9385
f0893cf2-7b55-474a-8133-dcfbeb1b96c1,2022-06-08 22:39:51 EDT,2022-06-08 22:40:12 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-09 11:30:56 EDT,2022-06-09 11:30:56 EDT,1,create,,,,41.6918182,-80.4997834,POINT (-80.4997834 41.6918182),RV Pond,Rana catesbeiana,2022-06-07,A2A3,,283.79998779296875,2.132,,,139.7653
a024fdc7-9e5e-4130-b016-74b049b6d97b,2022-06-08 22:44:01 EDT,2022-06-08 22:44:11 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-09 11:30:57 EDT,2022-06-09 11:30:57 EDT,1,create,,,,41.6918115,-80.4997654,POINT (-80.4997654 41.6918115),RV Pond,Rana catesbeiana,2022-06-07,A2A4,,283.79998779296875,1.6,,,306.18832
10c5d7f5-b4eb-4fc9-9131-5e88c0756197,2022-06-08 22:46:57 EDT,2022-06-08 22:47:12 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-09 11:30:57 EDT,2022-06-09 11:30:57 EDT,1,create,,,,41.6918241,-80.4997468,POINT (-80.4997468 41.6918241),RV Pond,Rana catesbeiana,2022-06-07,A2B2,,283.79998779296875,1.433,,,258.0407
7f92dbdf-cb5a-48a7-837a-5450b4a46069,2022-06-08 22:50:03 EDT,2022-06-08 22:50:13 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-09 11:31:00 EDT,2022-06-09 11:31:00 EDT,1,create,,,,41.6918317,-80.4997551,POINT (-80.4997551 41.6918317),RV Pond,Rana catesbeiana,2022-06-07,A2B3,,286.9,1.42,,,339.987
cd015c34-b17f-45de-bebc-972aff09cf68,2022-05-20 01:13:41 EDT,2022-06-09 00:43:48 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-20 12:53:05 EDT,2022-06-09 11:45:04 EDT,2,update,,,,41.6418735,-80.4280264,POINT (-80.4280264 41.6418735),Admin Pond,,2022-05-19,A2C4,,282.3999938964844,2.125,,,129.11543
28fa1e78-cc91-4a23-8705-340e7a38a0dd,2022-05-20 02:26:42 EDT,2022-06-09 00:44:01 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-20 12:53:11 EDT,2022-06-09 11:45:04 EDT,2,update,,,,41.6419057,-80.4280383,POINT (-80.4280383 41.6419057),Admin Pond,,2022-05-19,A4,,282.3999938964844,2.283,,,44.011024
c1dcc31c-87eb-4537-9470-356e318b9b19,2022-05-20 01:56:47 EDT,2022-06-10 10:23:43 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-20 12:53:08 EDT,2022-06-10 10:24:05 EDT,2,update,,,,41.6418575,-80.4282843,POINT (-80.4282843 41.6418575),Admin Pond,,2022-05-19,A2,,282.3999938964844,2.266,,,194.644
a0841d0b-1197-4fef-beaf-e14eb80f4fcd,2022-05-20 01:46:53 EDT,2022-06-10 10:24:02 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-05-20 12:53:08 EDT,2022-06-10 10:24:05 EDT,2,update,,,,41.6418738,-80.4281031,POINT (-80.4281031 41.6418738),Admin Pond,Rana catesbeiana,2022-05-19,A2A3,,282.3999938964844,1.74,,,126.97772
318943b4-4ffb-4a2b-997c-50b016b180d0,2022-06-16 00:20:42 EDT,2022-06-16 00:21:29 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:00 EDT,2022-06-16 10:00:00 EDT,1,create,,,,41.638406,-80.4946893,POINT (-80.4946893 41.638406),Tuttle Pond,Rana catesbeiana,2022-06-16,A3B4,,280.9,4.14,,,190.30759
387470d6-e8ac-4a74-b51a-a00b7579b6a3,2022-06-16 00:23:17 EDT,2022-06-16 00:23:38 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:00 EDT,2022-06-16 10:00:00 EDT,1,create,,,,41.6384474,-80.4946371,POINT (-80.4946371 41.6384474),Tuttle Pond,Rana catesbeiana,2022-06-16,A4B2,,281.9,3.716,,,352.3637
a1722807-aa8a-485e-b90c-ae0988994734,2022-06-16 00:25:53 EDT,2022-06-16 00:26:14 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:00 EDT,2022-06-16 10:00:00 EDT,1,create,,,,41.6385177,-80.4947344,POINT (-80.4947344 41.6385177),Tuttle Pond,Rana catesbeiana,2022-06-16,A4B3,,280.9,4.1,,,11.997417
9600f036-7dd5-4bb1-bb9b-418cf4a3eae8,2022-06-16 00:27:39 EDT,2022-06-16 00:27:50 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:01 EDT,2022-06-16 10:00:01 EDT,1,create,,,,41.638368,-80.4946925,POINT (-80.4946925 41.638368),Tuttle Pond,Rana catesbeiana,2022-06-16,A4B4,,281.9,2.983,,,153.86935
f60ad4f5-9555-47ff-a10b-8071677624e1,2022-06-16 00:29:44 EDT,2022-06-16 00:30:27 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:01 EDT,2022-06-16 10:00:01 EDT,1,create,,,,41.6383014,-80.4946814,POINT (-80.4946814 41.6383014),Tuttle Pond,Rana catesbeiana,2022-06-16,,A2A3B2,281.2,8.78,,,103.1882
a0f86611-a4af-4302-be8f-101fc4086316,2022-06-16 00:31:30 EDT,2022-06-16 00:31:45 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:01 EDT,2022-06-16 10:00:01 EDT,1,create,,,,41.638508,-80.4947943,POINT (-80.4947943 41.638508),Tuttle Pond,Rana catesbeiana,2022-06-16,,A2A3B4,283.2,3.8,,,145.64276
83e40ed5-1445-4629-8776-c1ebb83751ee,2022-06-16 00:33:03 EDT,2022-06-16 00:34:07 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:01 EDT,2022-06-16 10:00:01 EDT,1,create,,,,41.6384888,-80.4946966,POINT (-80.4946966 41.6384888),Tuttle Pond,Rana catesbeiana,2022-06-16,,A2A4B2,283.5,2.48,,,38.097153
ff73589f-9a3b-478a-a037-9c5b77345de7,2022-06-16 00:35:34 EDT,2022-06-16 00:36:05 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:02 EDT,2022-06-16 10:00:02 EDT,1,create,,,,41.6383851,-80.4946715,POINT (-80.4946715 41.6383851),Tuttle Pond,Rana catesbeiana,2022-06-16,,A2A4B3,286.6,2.675,,,76.745186
eef50f93-4714-4b9d-83f3-38877ef9511e,2022-06-16 00:37:08 EDT,2022-06-16 00:37:22 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:02 EDT,2022-06-16 10:00:02 EDT,1,create,,,,41.6383345,-80.4947946,POINT (-80.4947946 41.6383345),Tuttle Pond,Rana catesbeiana,2022-06-16,,A2A4B4,287.2,2.5,,,192.86089
56e06ef3-fadc-4fc3-b859-fc389d7bc595,2022-06-16 00:38:57 EDT,2022-06-16 00:39:16 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:03 EDT,2022-06-16 10:00:03 EDT,1,create,,,,41.6384279,-80.4947322,POINT (-80.4947322 41.6384279),Tuttle Pond,Rana catesbeiana,2022-06-16,,A3A4B2,286.8,4.6,,,357.77844
d3cc244d-a85c-48d7-b1cc-f33fee6ba646,2022-06-16 00:40:11 EDT,2022-06-16 00:40:27 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:03 EDT,2022-06-16 10:00:03 EDT,1,create,,,,41.6384433,-80.4947867,POINT (-80.4947867 41.6384433),Tuttle Pond,Rana catesbeiana,2022-06-16,,A3A4B3,287.6,2.433,,,179.78758
1765ee31-72c2-4dee-8dde-bf99a1058bfa,2022-06-15 00:41:57 EDT,2022-06-15 00:42:25 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:19 EDT,2022-06-16 10:00:19 EDT,1,create,,,,41.6383989,-80.494709,POINT (-80.494709 41.6383989),Tuttle Pond,Rana catesbeiana,2022-06-15,A2,,275.0,4.1,,,105.3879
ef5d43f9-6489-4800-94c1-790c88e83ecc,2022-06-15 00:44:29 EDT,2022-06-15 00:44:36 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:20 EDT,2022-06-16 10:00:20 EDT,1,create,,,,41.6383959,-80.4947406,POINT (-80.4947406 41.6383959),Tuttle Pond,Rana catesbeiana,2022-06-15,A3,,275.5,4.083,,,214.56978
97bb8950-1465-4772-a546-f3f8106acdf3,2022-06-15 00:46:26 EDT,2022-06-15 00:47:02 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:20 EDT,2022-06-16 10:00:20 EDT,1,create,,,,41.6383561,-80.4948405,POINT (-80.4948405 41.6383561),Tuttle Pond,Rana catesbeiana,2022-06-15,A4,,275.3,2.4,,,280.17813
101cbb74-1941-4e63-8715-f7f42cde7cfd,2022-06-15 00:48:06 EDT,2022-06-15 00:48:15 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:20 EDT,2022-06-16 10:00:20 EDT,1,create,,,,41.6383349,-80.4947394,POINT (-80.4947394 41.6383349),Tuttle Pond,Rana catesbeiana,2022-06-15,B2,,277.2,2.383,,,311.86453
ec74f99e-2391-43a8-8929-957e37384ab5,2022-06-15 00:50:54 EDT,2022-06-15 00:50:59 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:21 EDT,2022-06-16 10:00:21 EDT,1,create,,,,41.6382951,-80.4948581,POINT (-80.4948581 41.6382951),Tuttle Pond,Rana catesbeiana,2022-06-15,B3,,278.8,4.083,,,225.28821
e3942673-21fa-45e3-a580-81dc0e8fc6c3,2022-06-15 00:54:35 EDT,2022-06-15 00:54:41 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:21 EDT,2022-06-16 10:00:21 EDT,1,create,,,,41.6383682,-80.4947053,POINT (-80.4947053 41.6383682),Tuttle Pond,Rana catesbeiana,2022-06-15,B4,,281.8,1.916,,,33.741913
ab5a2862-c3d6-4d6d-9a9b-68459791aeca,2022-06-15 00:56:35 EDT,2022-06-15 00:56:48 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:22 EDT,2022-06-16 10:00:22 EDT,1,create,,,,41.6383629,-80.4947298,POINT (-80.4947298 41.6383629),Tuttle Pond,Rana catesbeiana,2022-06-15,A2A3,,281.8,2.216,,,248.93129
81585871-9ebb-48c5-8382-e6b89692b176,2022-06-15 00:58:11 EDT,2022-06-15 00:58:32 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:22 EDT,2022-06-16 10:00:22 EDT,1,create,,,,41.6383656,-80.494681,POINT (-80.494681 41.6383656),Tuttle Pond,Rana catesbeiana,2022-06-15,A2A4,,281.6,2.18,,,215.20317
822e5f53-df47-4e14-98c1-37a397341017,2022-06-15 01:00:56 EDT,2022-06-15 01:01:07 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:22 EDT,2022-06-16 10:00:22 EDT,1,create,,,,41.6383468,-80.4947745,POINT (-80.4947745 41.6383468),Tuttle Pond,Rana catesbeiana,2022-06-15,A3A4,,282.1,2.76,,,289.34604
ef73b9a9-43fd-4665-b62b-e5e56d78c7a9,2022-06-15 01:02:57 EDT,2022-06-15 01:03:04 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:23 EDT,2022-06-16 10:00:23 EDT,1,create,,,,41.6383568,-80.4947657,POINT (-80.4947657 41.6383568),Tuttle Pond,Rana catesbeiana,2022-06-15,A2B2,,282.7,3.9,,,256.61462
d5ac57ec-61e0-4bf7-a8b6-d326e97444b3,2022-06-15 01:05:27 EDT,2022-06-15 01:05:47 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:23 EDT,2022-06-16 10:00:23 EDT,1,create,,,,41.6383741,-80.494628,POINT (-80.494628 41.6383741),Tuttle Pond,Rana catesbeiana,2022-06-15,A2B3,,282.0,3.1,,,208.17688
c5898625-fa67-4f6a-9c95-da4465952f01,2022-06-15 01:09:06 EDT,2022-06-15 01:09:15 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:00:23 EDT,2022-06-16 10:00:23 EDT,1,create,,,,41.6383336,-80.4948013,POINT (-80.4948013 41.6383336),Tuttle Pond,Rana catesbeiana,2022-06-15,A2B4,,281.4,2.74,,,10.178459
